"Tudo ok com a compra! O produto chegou conforme o esperado e dentro do prazo de entrega. Recomendo a loja e farei novas compras!","2015-11-14 00:26:07"
"Entregou o produto antes do prazo prometido. Adorei.","2015-11-14 00:32:26"
"Adorei! Entrega no prazo, tudo super embalado e ainda veio um brindezinho (:","2015-11-14 00:38:23"
"Achei excelente. Cumpriu os prazos que divulgou no site. Vou comprar outras vezes. Grata. Angela Neves","2015-11-14 00:42:04"
"Gosto: da rapidez na entrega, não cobrar frete, o diferencial/qualidade dos produtos.  Só não vou comprar mais produtos de cores fortes.","2015-11-14 01:58:35"
"otima, mas tem uns anuncios em outras pagina com preços enganosos","2015-11-14 02:04:13"
"Boas promoções e entrega no prazo.","2015-11-14 02:08:45"
"Muito satisfeito ","2015-11-14 02:21:07"
"Muito bom qualidade ótima.... ","2015-11-14 02:22:05"
"Ótimo!!!","2015-11-14 02:57:29"
"Entrega rápida, produto bem embalado, voltarei a fazer compras aqui Vlw ","2015-11-14 03:10:24"
"Otim","2015-11-14 03:13:24"
"Não tenho o que reclamar com a empresa, um bom atendimento, parabéns!!","2015-11-14 03:17:07"
"Produtos não veem como esperado ","2015-11-14 03:52:31"
"Preço e promoções excelentes. Rápida entrega. Gostei muito","2015-11-14 04:10:16"
"Fui muito bem atendida, serviço rápido é fácil, sem falar que a mercadoria chegou antes do prazo e em perfeito estado. Toda a equipe está de parabéns!","2015-11-14 05:55:19"
"Uma experiencia muito positiva.","2015-11-14 07:27:53"
"FACIL, RAPIDO E SEGURO","2015-11-14 07:40:27"
"Vnda tranquila e entrega muito rapida !","2015-11-14 08:35:37"
"Otima","2015-11-14 09:41:18"
"Prazo em conformidade com o combinado","2015-11-14 10:14:39"
"NAO TROCAM O PRODUTO ..ESTORNA O VALOR NO CARTAO OU VALE COMPRA...","2015-11-14 10:22:04"
"Muito bom","2015-11-14 10:23:50"
"minha experiencia com aloja "online" não foi não  satisfatoria. Enviaram constante mensagens avisando do envio dos produtos e quando chegaram faltava um deles que estava ainda registrado na nota. A tentativa de contato com a loja foi dificil, pois telefone ficava sempre ocupado. Só assim descobri que não enviaram a peça e que esqueceram de enviar a comunicação desse ocorrido. Disseram que deixariam creditos para uma proxima compra, porem não aceitei, pois não sei se haverá proxima compra.","2015-11-14 10:43:37"
"Excelente atendimento da vendedora Eliane,bons preços,entrega antes do combinado,molde do pé para comprar o número correto funcionou,agora tenho que usar o sapato e daqui um tempo avalio melhor.Grato","2015-11-14 11:32:24"
"Loja super responsável","2015-11-14 11:33:33"
"Loja perfeita,entrega antes do prazo,nota MILLL....Só fiquei triste porque não ganhei nenhuma amostrinha,pois é atráves delas que a gente fica conhecendo novos produtos e compra-los depois.","2015-11-14 12:25:31"
"Ótima loja para se comprar","2015-11-14 12:03:49"
"Compra super tranquila. ","2015-11-14 12:06:52"
"Loja excelente, obrigado! Vocês são nota 10.","2015-11-14 12:11:34"
"como sempre, excelente loja em todos os quesitos...","2015-11-14 12:15:47"
"Ótima variedade de produtos","2015-11-14 12:16:09"
"prestativos, rápidos, confiáveis.","2015-11-14 12:16:21"
"recomendo , entrega chegou antes do previsto !! ","2015-11-14 12:17:59"
"super recomendo... chegou td em perfeito estado e antes do prazo estabelecido!!!","2015-11-14 12:21:10"
"Excelente","2015-11-14 14:46:17"
"Atentimento fantástico ","2015-11-14 12:33:08"
"Como sempre muito eficiente.Ótima entrega","2015-11-14 13:15:57"
"Bons preços e entrega dentro do prazo!
Gostei muito.","2015-11-14 12:33:46"
"Entrega rápida. Super confiável!!!","2015-11-14 12:34:43"
"Chegou no rapido , efiencia na entrega.","2015-11-14 12:35:49"
"Produto entregue antes do prazo estimado, excelente. Mas a embalagem do produto veio danificada.","2015-11-14 12:39:35"
"Muito boa mesmo. Prático, rápido e eficiente!
","2015-11-14 12:38:19"
"Muito bom o atendimento da loja, foram atenciosos, rápidos e seguros na venda. Satisfeito. ","2015-11-14 12:41:32"
"Ótimo atendimento.","2015-11-14 12:43:29"
"Achei tudo no site rápido e fácil desde a compra até a entrega. Parabens","2015-11-14 12:49:08"
"Sempre gostei de comprar na Época, porém tenho uma reclamação a fazer. Seria válido colocar na propaganda dos perfumes, a data de validade deles. Comprei perfumes recentemente com a data de validade muito curta. Talvez se soubesse desta data não o teria comprado ou teria comprado menos. Enfim, talvez isso justifique o valor "promocional" do prefume. ","2015-11-14 12:53:12"
"nao conhencia...aprovado","2015-11-14 12:51:28"
"Não é a primeira vez que compro na loja. Sempre entregou os produtos no prazo estipulado no ato da compra.","2015-11-14 12:53:36"
"Achei o atendimento bom e o prazo de entrega tb. Melhor preço que encontrei para o produto que comprei.","2015-11-14 12:56:35"
"SEGURANÇA, PRODUTOS DE ALTA QUALIDADE","2015-11-14 12:55:22"
"Muito Bom!","2015-11-14 12:55:42"
"Ótimas variedades e entrega rápida.","2015-11-14 12:57:01"
"Colombo entregou no prazo, loja que eu recomendo.","2015-11-14 12:57:29"
"poucas são as lojas virtuais que possibilitam um atendimento tão prestativo e uma atenção tão dedicada ao cliente.
Parabéns a EliteSmoke","2015-11-14 12:57:38"
"Prático, rápido e confiável. Em menos de 3 dias recebi minhas camisas. Vieram em uma caixa personalizada e em embalagens originais! Perfeito!","2015-11-14 13:01:13"
"Gente ... minha primeira compra . foi tudo perfeito ! produto entregue antes do prazo. Todo o passo a passo da compra até a entregue. maravilha!
super recomendo.","2015-11-14 13:01:04"
"otimo","2015-11-14 13:00:32"
"muito profissional ,entrega no prazo e em ordem.  gostei!","2015-11-14 13:08:40"
"Muito boa. Confiável e pontual na entrega.","2015-11-14 13:04:39"
"gostei muito de conprar na Polipartes, otimos preços, recomendo a loja","2015-11-14 13:05:28"
"Pronto atendimento e muita eficiência.","2015-11-14 13:06:26"
"Obtive ótima experiência!
Atendimento espetacular, passam todas informações do produto e realmente cumprem o que prometem","2015-11-14 13:16:18"
"Recomendo a loja.","2015-11-14 13:07:27"
"Boa","2015-11-14 13:08:21"
"Boa loja produto entregue no tempo certo 
","2015-11-14 13:10:00"
"atendimento facil, entrega rápida, preços bons e boa qualidade","2015-11-14 13:13:27"
"A entrega foi rápida mesmo eu morando no estado de São Paulo, em 3 dias úteis recebi o produto que veio muito bem embalado.","2015-11-14 13:16:33"
"Excelente loja!Compra rapida, aprovação rapida, entrega rapida, estou comprando varias vezes! Recomendo!","2015-11-14 13:13:35"
"Adoro conprar na loja virtual de você","2015-11-14 13:16:05"
"Ótima entregou antes do pra","2015-11-14 13:18:32"
"Sensacional!!! Entrega super rápida e sempre atualizando o cliente durante as etapas. Muito legal!","2015-11-14 13:20:29"
"sim eu gostei","2015-11-14 13:20:26"
"bom
","2015-11-14 13:21:21"
"Eu achei o site mto prático e entrega rapidissima...mto bom!","2015-11-14 13:23:56"
"Satisfeito ","2015-11-14 13:25:08"
"Razoável, o procedimento de troca é trabalhoso.","2015-11-14 13:26:41"
"Razóavel, o procedimento de troca é muito trabalhoso.","2015-11-14 13:29:06"
"Entregou o produto antes do prazo. Recomendo. ","2015-11-14 13:30:28"
"bom","2015-11-14 13:31:21"
"ótima compra, muito mais barato que em outras lojas, tanto on-line quanto fisicas. e o produto chegou rápido e em perfeitas condições... parabéns.","2015-11-14 13:36:32"
"Não tive nenhum problema durante todo o processo de compra e meu produto foi entregue rapidamente.","2015-11-14 13:35:11"
"Ótima loja.... entrega muito rápida.","2015-11-14 13:36:20"
"A compra foi tudo ok. E quando precisei entrar em contato com a loja, fiz por chat e fui atendida bem e muito rápida. ","2015-11-14 13:46:48"
"Quero agradecer a rapidez e a atenção prestada pela equipe, principalmente pelo whatsapp.

Galera de joinville: chegou em 36h após pagamento... :)","2015-11-14 13:39:39"
"acesso ao site rapido, simples e rapido para fazer compra. entrega ocorreu no prazo. 

sugestao: deveria ter opcoes de entrega (tipo: se tiver urgencia ter compra com entrega mais rapida,etc), e o frete ser mais flexivel em virtude volume (deu impressão frete é preco fixo independente se compra 10 reais ou 200, e nao depende do "tamanho do volume da compra"","2015-11-14 13:38:53"
"Melhor loja do mundo e confiavel ","2015-11-14 13:37:37"
"Atendimento bom e rápido.","2015-11-14 13:39:22"
"Muito rápido e eficiente.","2015-11-14 13:40:37"
"Loja muito boa, todas as coisa que comprei sempre de ótima qualidade, sempre compro ai e indico para meus amigos. ","2015-11-14 13:42:15"
"Entrega ultra rápido, frete grátis.  Fotos dos produtos deram para tirar todas as dúvidas. ","2015-11-14 13:45:21"
"Voces são bons e o preço é ok. porem a transportadora contratada por voces demora muito pra entregar.","2015-11-14 13:45:47"
"Tufo otimo...","2015-11-14 13:45:52"
"Entrega muito rapida. ","2015-11-14 13:46:23"
"já comprei algumas vezes na Colombo e nunca tive problemas, sempre mandaram a mercadoria certa e no prazo acordado. Muito confiável!","2015-11-14 13:48:25"
"Loja bem organizada e a entrega é muito rápida.","2015-11-14 13:48:57"
"atenciosos e bem instruidos","2015-11-14 13:49:19"
"Excellente a funcionaria sra.
Bruna,atenciosissima,paciente,
e muito educada.","2015-11-14 13:50:30"
"Loja muito boa, atenciosa e rápida! Tudo muito tranquilo!","2015-11-14 13:49:58"
"atendimento de primeira qualidade, inclusive fora de horário comercial (por e-mail). Embalagem rigorosamente preparada, encomenda chegou intacta. Comprarei novamente e recomendo enfaticamente.","2015-11-14 13:50:25"
"Empresa muito organizada e caprichosa. Entrega antes do prazo! Adorei, parabéns.","2015-11-14 13:52:01"
"Atendimento ótimo com excelente suporte de email, entrega rápida e ótimos produtos e preços. Parabéns!","2015-11-14 13:52:04"
"Excelente atendimento a cliente e prazo de entrega","2015-11-14 13:52:54"
"Ótima!!!","2015-11-14 13:54:33"
"À loja é ótima e a compra é muito facil ! Parabéns por optar por trabalhar com produtos que não sejam de origem animal! ","2015-11-14 13:56:39"
"Entrega rápida e no prazo excelente ","2015-11-14 14:02:31"
"pontual","2015-11-14 14:05:28"
"O tamanho grande para ser um p","2015-11-14 14:05:43"
"Essa loja é maravilhosa, recomendo a todos! Entrega no prazo e se preocupa com seus clientes.","2015-11-14 14:06:07"
"Loja super pontual. Entrega bem antes do que foi combinado. ","2015-11-14 14:08:02"
"Entrega no prazo e com embalagem OK.","2015-11-14 14:09:16"
"Muito boa a entrega!!","2015-11-14 14:14:58"
"Ok!","2015-11-14 14:10:28"
"Adorei o atendimento,tive toda atenção necessaria,achei q meu produto iria demorar a chegar por conta do feriado,mas para minha surpresa chegou no dia seguinte do feriado.Super rapido !!!!","2015-11-14 14:14:39"
"Excelente","2015-11-14 14:12:20"
"Atendimento de primeira","2015-11-14 14:20:34"
"Exelente compra, boas promoções, chegou rápido, bem embalado. Gostei muito e vou comprar outras vezes.","2015-11-14 14:18:41"
"Otimo atendimento. Loja muito atensiosa com o cliente. ","2015-11-14 14:20:45"
"eu achei entrega rápida e pontual","2015-11-14 14:21:01"
"Apesar da demora.Fizeram de tudo pra antecipar a entrega","2015-11-14 14:21:04"
