"A empresa efácil nora 10, ja comprei outros produtos e chega antes da data prevista.  ","2015-11-04 15:57:19"
"Otimo produto e prazo de entrega.","2015-11-04 15:54:52"
"Chegou rapido,gostei!","2015-11-04 16:01:45"
"muito bom entrega super rápido e ótimos preços. ","2015-11-04 16:00:58"
"Ótimo produto, acabamento excelente como eu esperava da marca Euro!","2015-11-04 16:03:44"
"Ótimo! ","2015-11-04 16:04:02"
"Loja confiavel, prazo de entrega foi antecipado...","2015-11-04 16:04:26"
"Excelente loja! Parabéns!!","2015-11-04 16:06:02"
"Boa compra.","2015-11-04 16:06:42"
"Excelente ! Um pouco de demora na entrega do Sedex. Mas, não é culpa da loja e sim dos Correios .","2015-11-04 16:11:01"
"mt bom!","2015-11-04 16:10:09"
"otima","2015-11-04 16:10:13"
"Adoro! Envio ágil e bom atendimento. Nunca recebi pedido com problemas (e já sou cliente há um tempo). O site é organizado, fácil de buscar e encontrar os produtos. Adoro especialmente o fato de informarem no site a lista de ingredientes de todos os produtos!","2015-11-04 16:18:59"
"5","2015-11-04 16:10:44"
"otimo","2015-11-04 16:12:21"
"Compra fácil e entrga super rapida.","2015-11-04 16:13:16"
"EXCELENTE SITE, tudo em eletronicos bem como eu queria","2015-11-04 16:14:58"
"Atendimento nota 10 e convites perfeitos!!!","2015-11-04 16:15:17"
"A loja se manteve atenta e focada no envio do produto. Responde bem aos contatos. Indico.","2015-11-04 16:16:33"
"Me surpreendi com tudo. O produto chegou mais rapido do que o prometido, a embalagem foi de uma delicadeza, como se eu estivesse presente na loja.","2015-11-04 16:17:24"
"A entrega foi muito rápido e o produto bom de","2015-11-04 16:20:34"
"Muito bom, entrega antes do prazo, produto conforme o anunciado.","2015-11-04 16:19:36"
"ótimo atendimento e produto!","2015-11-04 16:19:12"
"eu amei meus produtos :D","2015-11-04 16:20:20"
"Otimo e a intrega antas d combinado. ","2015-11-04 16:20:22"
"Gostei! O prazo de entrega foi correto. O produto veio certo o q eu havia escolhido. ","2015-11-04 16:23:31"
"Fantástica. 
","2015-11-04 16:24:58"
"Prazo de entrega é muito bom embora o frete seja caro.","2015-11-04 16:24:17"
"A loja é muto boa,o envio é rápido,e tem muitas opções de produtos para nós fãns de quadrinhos e séries de TV.","2015-11-04 16:29:48"
"Ótimo! 
Processo bastante claro, sem enrolação e com muita eficiência. Espero que sejam todas as vezes assim.","2015-11-04 16:25:15"
"Ótimo vocês estão de parabéns ","2015-11-04 16:28:17"
"Muito boa.","2015-11-04 16:29:09"
"Eselente","2015-11-04 16:30:29"
"Eu achei ótima a loja entrega rápida e atendimento muito bom.","2015-11-04 16:31:16"
"Adorei","2015-11-04 16:30:54"
"Exe","2015-11-04 16:31:32"
"Correu tudo dentro do previsto! OK!","2015-11-04 16:35:00"
"Ótima","2015-11-04 16:34:23"
"Loja online muito boa, compra sem complicações, entrega muito agil. RECOMENDO","2015-11-04 16:35:50"
"ótimo atendimento","2015-11-04 16:37:39"
"ÓTIMO","2015-11-04 16:37:29"
"acompanhei a compra  até a entrega, eu recomendo a loja.","2015-11-04 16:41:00"
"Parabéns pela entrega dentro do prazo, 
Muito satisfeita com a compra. 
Desse modo, essa empresa só vai prosperar. Grata!","2015-11-04 16:41:58"
"Facil de comprar pelo site e entrega rapida","2015-11-04 16:43:25"
"JÁ SOU CLIENTE DA LOJA
A LOJA É NOTA MIL","2015-11-04 16:56:12"
"Eu achei muito pratico e rápido ","2015-11-04 16:52:14"
"Rápido em todo o processo.","2015-11-04 16:52:53"
"PESSIMA EXPERIENCIA","2015-11-04 16:51:33"
"ecelente compra, pode confiar, nota 10","2015-11-04 16:53:12"
"tudo certo. a entrega dentro do prazo.","2015-11-04 16:55:32"
"Super fácil de comprar no site e o produto chegou rapidinho.","2015-11-04 16:54:29"
"Fui muito bem atendido !!
Entrega super rapida!!","2015-11-04 16:56:07"
"Bom atendimento e entrega rápida","2015-11-04 17:03:46"
"excelente","2015-11-04 17:02:55"
"Boa experiencia.Entrega demora.","2015-11-04 17:03:18"
"Otimo","2015-11-04 17:03:24"
"Gostei de comprar na socd ótima loja atende muito bem","2015-11-04 17:08:13"
"Ótimo","2015-11-04 17:08:24"
"prazo de entrega e agilidade muito bons, achei pouca descrição do material (tecido) no site","2015-11-04 17:16:05"
"Entrega dentro do prazo, compra feita com facilidade. Muito bom.","2015-11-04 17:18:52"
"Infelizmente tentei devolver e n consegui a loja n me deu um retorno até o momento","2015-11-04 17:20:47"
"Ótima compra. Chegou dentro do prazo estipulado. Patins novo em perfeitas condições.","2015-11-04 17:25:03"
"Agil","2015-11-04 17:24:03"
"Otimos produtos parabéns","2015-11-04 17:25:54"
"Com certeza os vendedores são bem atenciosos,eu recomendo.","2015-11-04 17:34:15"
"Produtos de ótima qualidade!Me surpreendeu.","2015-11-04 17:37:29"
"Excelente loja. Recomendo a todos.","2015-11-04 17:39:04"
"Empresa muito seria e recebi no tempo certinho.","2015-11-04 17:42:43"
"A conpra foi ótima, chegou no prazo certo e do jeito que deveria chegar. Tudo OK. ","2015-11-04 17:46:14"
"é um pouco diferente das outras lojas online, eu não pude rastrear o produto, as informações são insuficientes, demorou um pouco pra chegar.","2015-11-04 17:44:57"
"muito bom, excelente serviço de entraga","2015-11-04 17:45:41"
"super atenciosos e eficientes","2015-11-04 17:45:30"
"ADOREI COMPRAR NA HONEY BE
","2015-11-04 17:47:49"
"O produto resolveu meu problema, mas acho que o frete tem um custo muito elevado, quase 30% do valor do produto, é um absurdo, sem falar no que eu comprei.","2015-11-04 17:50:42"
"Entrega rápida e de qualidade","2015-11-04 17:50:22"
"eu achei muito bom compra na tênis world e aconcelho para nova compra.","2015-11-04 17:52:07"
"FOI MAIS DO EU ESPERVA,CHEGOU ANTES DO PREVISTO RECOMENDO.....","2015-11-04 17:54:34"
"excelente","2015-11-04 17:54:00"
"O produto veio errado (vieram dois pegadores de massa e não veio a concha). Reclamei e não obtive a menor consideração da parte da Bololô. O atendente me falou que precisava de uma foto para resolver o problema. Achei mais fácil comprar uma concha de outro fornecedor. Acabei me sentindo lesada, pois para ter o conjunto precisei adquirir uma peça à parte. Até hoje não recebi nenhum contato para resolução do caso.","2015-11-04 17:59:09"
"recomendo","2015-11-04 17:55:59"
"Ótimo","2015-11-04 17:58:44"
"Muito rapido e eficaz","2015-11-04 18:04:26"
"otimo","2015-11-04 18:06:45"
"Amei o produto!!!!","2015-11-04 18:06:49"
"Ótimo produto, muito maravilhoso. ","2015-11-04 18:08:51"
"Entrega super rápida, tudo certo c o produto, voltarei a comprar c ctza!","2015-11-04 18:08:32"
"Pessoal bastante atencioso, e muito serio, liguei e fui muito bem atendido para sanar algumas duvidas e quando fiz a compra pelo site foi muito fácil, rápido e pratico, e chegou muito antes do prazo parabéns a todos e compraria novamente.","2015-11-04 18:09:41"
"EXCELENTE!!! COMPREI, LOGO EM SEGUIDA RECEBI EMAIL CONFIRMANDO E CONFORME FOI PROGREDINDO A COMPRA FUI INFORMADA, ENTREGA ANTES DA DATA MARCADA.","2015-11-04 18:10:53"
"atendimento e entrega bom, já os bordados das camisas Sergio K, são muito mal feitos","2015-11-04 18:08:58"
"Rápido e fácil. Sem problemas. Produto chegou antes do combinado.","2015-11-04 18:11:02"
"Fiquei muito chateada com a atitude da transportadora, em 26/10/15, por volta das 08:30, foi lançado no sistema que o produto estava em rua para ser entregue ao destinatário, porém só recebi o produto no dia 29/10/15 à tarde, ou seja, quatro dias depois e a transportadora lançou no sistema que o produto foi entregue  no dia 26/10/2015. ","2015-11-04 18:20:46"
"Loja muito boa. ótimo atendimento, entrega super rápida","2015-11-04 18:18:21"
"ótimo recomendo","2015-11-04 18:18:58"
"otimo ","2015-11-04 18:20:12"
"Correta","2015-11-04 18:22:38"
"excelente","2015-11-04 18:22:46"
"A resposta de entrega foi em prazo mediano.","2015-11-04 18:24:40"
"JÁ COMPREI OUTRAS VEZES, NA ÉPOCA COSMÉTICOS E SEMPRE FUI MUITO BEM ATENDIDA. RAPIDEZ NA ENTREGA DOS PRODUTOS, FRETE GRÁTIS, SEMPRE ENCONTRO O QUE PRECISO!!!","2015-11-04 18:25:40"
"Muitíssimo eficiente!","2015-11-04 18:27:28"
"Bem prático como qualquer E-commerce e o acompanhamento da compra por E-mail dá mais segurança após a compra! ","2015-11-04 18:29:13"
"Muito fácil e pratico...","2015-11-04 18:28:59"
"Ótimo","2015-11-04 18:30:41"
"Entrega super rapida","2015-11-04 18:33:38"
"adoro como a Staples trabalha, tudo certo!","2015-11-04 18:36:47"
"otima loja!

o produto veio conforme o esperado e a entrega foi no prazo determindado

recomendo e comprarei mais vezes!","2015-11-04 18:39:04"
"excelente atendimento","2015-11-04 18:41:16"
"Bom atendimento, entrega dentro do prazo.","2015-11-04 18:42:07"
"Excelente loja! Entrega muito rápida e o processo de escolha, faturamento e envio muito práticos. Ótima alternativa de comércio eletrônico!","2015-11-04 18:45:37"
"Atendimento rápido, suporte adequado. descrição dos produtos honesta. Recomendo a loja, com toda a certeza.","2015-11-04 18:49:09"
"Exelente","2015-11-04 18:49:22"
"Muito atenciosos a compra chegou antes do previsto. ","2015-11-04 18:55:49"
"Eu achei atendimento da Black Boots excelente. Com certeza irei adquirir outros produtos da loja no futuro. A compra, o atendimento do SAC, tudo rápido e fácil, assim como o envio do produto. Recomendo.","2015-11-04 19:01:09"
"Tive boas experiências comprando na Lebes,  mas dessa vez me decepcionei! Indignada!","2015-11-04 18:56:37"
"Bom","2015-11-04 19:01:57"
"Fui muito bem atendido pelo vendedor, que não deixou nada a desejar na hora da negociação, muito confiável a revenda e os produtos.","2015-11-04 19:02:39"
"Fui a uma loja física e experimentei mas achei melhor comprar pela internet por conta do custo benefício. A entrega veio bem rápida e chegou tudo certinho. Compraria de novo com certeza.","2015-11-04 19:05:26"
"Eu achei o atendimento muito bom, gostei muito","2015-11-04 19:06:34"
"Exelente","2015-11-04 19:09:09"
"Loja muito boa, indicação de uma amiga.Recomendo","2015-11-04 19:09:24"
"tranquilo e seguro","2015-11-04 19:13:05"
"otino","2015-11-04 19:13:02"
"ok","2015-11-04 19:12:58"
"Adorei comprar pela Loja Online, super prático e rápido.
Recomendo!","2015-11-04 19:27:39"
"Atendimento rápido, facilidade para pagamento e entrega antes do prazo. Eu recomendo.","2015-11-04 19:18:51"
"Excelente!!!","2015-11-04 19:19:15"
"a loja é maravilhosa!","2015-11-04 19:21:04"
"Entrega np prazo, produtos de qualidade","2015-11-04 19:25:07"
"Ótimo, vendedora sempre atenciosa, e com mimos lindos de brinde!","2015-11-04 19:22:57"
"Gostei muito de fazer a compra na loja da TIMEX. Entregou o produto antes do prazo.
","2015-11-04 19:26:23"
"Só não encontrei o código de rastreio, mas o produto chegou.","2015-11-04 19:28:09"
"Loja excelente!","2015-11-04 19:29:43"
"Muito fácil tanto a compra quanto o pagamento, so tive problemas quanto ao rastreamento pelo correio.","2015-11-04 19:33:40"
"Excelente negociacao. O pagamento foi facil e rápido. O produto chegou antes do esperado e em perfeitas condiçoes. Melhor impossível.","2015-11-04 19:35:09"
"Excelente loja.","2015-11-04 19:34:55"
"entrega rápida, e os produtos vieram bem embalados. ","2015-11-04 19:35:08"
"Tranquilo","2015-11-04 19:36:46"
"muito bom!
Atendeu todas as minhas expectativas.","2015-11-04 19:38:33"
"Anteciosos e entrega rápida e apesar da dificuldade do endereço, após contato telefônico,  entregaram com sucesso. Cordialidade do atendimento à entrega.","2015-11-04 19:39:43"
"Muito Boa","2015-11-04 19:42:36"
"adorei a entrega e a qualidade","2015-11-04 19:48:05"
"Boa compra , fácil, agilidade nas informações e entrega rápida, antes do prazo.     ","2015-11-04 19:59:11"
"Loja muito boa, com envio muito rápido","2015-11-04 19:53:46"
"negocio rapido, mas a tampa do fogão veio amassada.","2015-11-04 19:54:13"
"o compra muito bom sem muitos detalhes gostei","2015-11-04 19:56:58"
"Faço questao de comprar na loja qualquer produto. agradeço a atenção. recomendo a loja.","2015-11-04 19:57:26"
"Gostei muito do atendimento. Entrega rápida e produto muito bem embalado.","2015-11-04 20:03:55"
"Gosto muito de comprar com a Viviane na loja do Ribeirão Shopping. Ela é muito atenciosa, muito prestativa, sempre quer agradar.

Adoro as roupas shoulder.
 ","2015-11-04 20:05:53"
"bom","2015-11-04 20:10:47"
"bom","2015-11-04 20:15:30"
"Chegou dentro do prazo e não tive dor de cabeça nenhuma... eu recomendo para todos os amigos.","2015-11-04 20:17:27"
"Experiência de compra foi ótima, chegou no prazo, bem embalado sem nenhuma dor de cabeça.","2015-11-04 20:20:46"
"ótimo ","2015-11-04 20:19:52"
"otima loja","2015-11-04 20:22:17"
"produtos diversificados, facil acesso, bom preços e rapida entrega","2015-11-04 20:22:39"
"Eu acho a loja online,muito boa com praticidade e fácil de comprar sem boro crasia ","2015-11-04 20:27:08"
"Excelente Loja, Sempre compro no Shop fato Sempre Com Preços inativeis ... ","2015-11-04 20:26:47"
"Ótimo atendimento!! ","2015-11-04 20:30:04"
"Achei muito bom comprar, pois quando veio uma peça faltando eu reclamei e então eles enviaram a peça. ","2015-11-04 20:58:25"
"Ache bom faltou um pouco de clareza nas informações de entrega.","2015-11-04 21:01:11"
"Entrega rápida e tudo certo!","2015-11-04 21:03:33"
"Achei muito bom
","2015-11-04 21:04:26"
"Entrega rapida ... cuidadosos ... sempre otimos produtos ...","2015-11-04 21:06:58"
"Serviço rápido e eficiente...","2015-11-04 21:10:30"
"exelente","2015-11-04 21:16:47"
"Excelente é de Empresas assim que precisamos.","2015-11-04 21:25:26"
"otimo feedback, sempre informando os status da compra e entrega, ja comprei mais dois pares. obrigada","2015-11-04 21:33:06"
"Ótimo atendimento e rápido!","2015-11-04 21:44:47"
"Sensacional, estava acostumado comprar somente na americanas, porém o shopfato me surpreendeu com a rapidez.","2015-11-04 21:40:34"
"muito rapido otimo ","2015-11-04 21:39:56"
"Gostei","2015-11-04 21:40:40"
"Achei otimo , rapido e facil , entrega no prazo , e todos os produtos de boa qualidade.","2015-11-04 21:52:27"
"Gostei do atendimento e da entrega, recomendo!","2015-11-04 21:54:46"
"Entrega rápida, boa organização no envio de emails e o preço do produto bem acessível, foi o mais barato pesquisado.","2015-11-04 21:57:14"
"Ótimo atendimento, entrega rápida loja nota 10 recomendo a todos.","2015-11-04 21:59:13"
"Achei a loja super séria e fui atendida com muita agilidade, recomendo!","2015-11-04 22:02:23"
"muito  bom entrega  no  prazo e fácil rastreio  aprovado!!","2015-11-04 22:04:21"
"Muito bom. Só que entregaram antes do prazo, o que pode ser ruim se vc estiver se programando para algo antes ","2015-11-04 22:05:43"
"Perfeito!","2015-11-04 22:05:50"
"é um produto muito bom usando com cuidado","2015-11-04 22:08:37"
"Entrega rápida e adequada. Excelente preço.","2015-11-04 22:15:14"
"Bom","2015-11-04 22:15:31"
"muito bom, entrega rápida e preocupação com o cliente. muito bom mesmo","2015-11-04 22:26:29"
"EXCELENTE VENDEDOR, ENTREGA SUPER RÁPIDA, OCORREU TRANQUILA A NEGOCIAÇÃO, MUITO ATENCIOSO COM OS CLIENTE, SISTEMA DE RASTREAMENTO IMPECÁVEL","2015-11-04 22:29:27"
"Muito bom atend","2015-11-04 22:28:08"
"O processo de compra foi simples,fácil e rapido. Gostei bastante. ","2015-11-04 22:33:22"
"Entrega no prazo.","2015-11-04 22:33:34"
"á compra esta boa  porém lamento dizer que estou insatisfeito porque o produto até agora não chegou","2015-11-04 22:37:37"
"eu achei ótimo o atendimento tanto quanto a variedade de produtos encontrados...achei todos os papéis que precisava no momento.
Ah, também a rapidez que chegou meus produtos.
Vocês estão de parabéns! Estou retornando ao scrap e com certeza, serei uma cliente de vocês.

Abs...Angela Martha","2015-11-04 22:36:25"
"Muito bom estou satisfeito com o produto e com a transação comercial.","2015-11-04 22:42:55"
"Adorei ","2015-11-04 22:47:24"
"Exceçente, otimo atendimento e informações precisas.","2015-11-04 22:48:40"
"A experiência foi ótima. O produto atendeu minhas expectativas e foi entregue no prazo combinado. Estou super satisfeita. Parabéns Polishop
","2015-11-04 22:50:01"
"Muito boa gostei mesmo","2015-11-04 22:50:33"
"foi muito bom comprar na loja virtual","2015-11-04 22:58:18"
"Da loja não tenho o que falar até Pq não conversei com nenhum vendedor.
Mandei um WhatsApp e ninguém me respondeu nisso acho  que deixou a desejar 
Mas muito obrigada ","2015-11-04 22:59:28"
"A compra e a entrega foram rápidas!","2015-11-04 22:59:21"
"muito boa, apesar de ter demorado um pouco devido a problemas com fornecedor,  muito atencioções.","2015-11-04 23:06:22"
"A loja tem uma responsabilidade colossal, os produtos bem embalados e novos, parabéns aos organizadores desta tão conceituada empresa!!!","2015-11-04 23:09:30"
"MUITO BOM.","2015-11-04 23:04:07"
"Muito bom","2015-11-04 23:08:09"
"Fiquei satisfeita com minha compra.
O produto está de acordo com a compra, a entrega realizada.
Obrigada pelo atendimento","2015-11-04 23:08:56"
"Muito boa","2015-11-04 23:10:57"
"muito bom, gostei!!!!!!","2015-11-04 23:11:50"
"ótima loja.","2015-11-04 23:12:20"
"compra muito segura, mercadoria no prazo muito bom recomendo a todos pena que não tem o branco","2015-11-04 23:15:21"
"Recomendo a todos....","2015-11-04 23:16:47"
"ótima","2015-11-04 23:16:38"
"Site bem estruturado, achei excelente as condições de pagamento e rapidez pra chegar em minha casa.","2015-11-04 23:18:40"
"As folhas vieram com defeito atrasando a demanda que eu precisava entregar, tive prejuízo financeiro por acreditar na qualidade do que comprei. Ao reclamar com a empresa as folhas foram substituídas porém não houve nenhuma preocupação quanto ao envio e as mesmas chegaram amassadas sem condições para o uso. Minha insatisfação foi ainda maior.","2015-11-04 23:26:25"
"Muito prático e rápido.","2015-11-04 23:34:53"
"Recomendo a loja, já comprei outras vezes e nunca tive problemas.","2015-11-04 23:35:35"
"Tudo ok!","2015-11-04 23:35:37"
"MELHOREM O SERVIÇO DE ENTREGA POIS A TRANSPORTADORA NAO FORNECE SERVICOS COM RAPIDEZ E QUALIDADE","2015-11-04 23:37:20"
"segundo produto comprado,virei cliente ótimo atendimento valeu shopfato","2015-11-04 23:38:19"
"otima","2015-11-04 23:38:46"
"Muito bom, entrega imediata e segura.
","2015-11-04 23:42:11"
"Perfeito adorei ","2015-11-04 23:45:03"
"muito entregou na data certa muito bom","2015-11-04 23:45:29"
"otima, entregue bem antes da data estimada!","2015-11-04 23:50:08"
"É facil comprar na loja virtual.","2015-11-04 23:55:45"
"Camisaria Colombo,
Gostei bastante das aquisições. 
a entrega foi dentro do prazo e os produtos mantiveram a qualidade da marca, como nas lojas físicas das quais sou cliente.
Meus votos de prosperidade para empresa e que eu tenha bons momentos com os produtos adquiridos. 
Atenciosamente, 
Rubem","2015-11-05 00:02:08"
"O produto e bom . mas a empresa deicha a deserjar pois nao foi enviado a quantidade correta ","2015-11-04 23:58:44"
"Gostei.","2015-11-04 23:58:55"
"Boa","2015-11-04 23:58:49"
"foi perfeito... obrigada","2015-11-04 23:59:07"
"Atraso na entrega mais tudo deu certo no final.","2015-11-05 00:05:18"
"Foi facil de comprar , e a entrega foi rapida e o produto veio serto.","2015-11-05 00:05:52"
"muito bom gostei","2015-11-05 00:06:36"
"Preço bom, agilidade na compra e entrega rápida!","2015-11-05 00:07:22"
"Tudo muito bom.","2015-11-05 00:10:10"
"A entrega foi rapida.","2015-11-05 00:14:39"
"otimo","2015-11-05 00:15:50"
"Eu amei!!!!","2015-11-05 00:16:38"
"muito bom comprar nessa loja,entrega super rapida,","2015-11-05 00:24:15"
"ótimo","2015-11-05 00:25:27"
"Ótimo atendimento, rápido, produtos excelentes e ainda veio com 3 cartões lidíssimos de desconto.","2015-11-05 00:26:45"
"Muito bom, excelente!!","2015-11-05 00:28:16"
"Gostei do acompanhamento da compra, a qualidade do produto e muito boa, as peças chegaram conforme informados na foto.","2015-11-05 00:31:53"
"Super atenciosos, respeitaram a data da entrega sem nenhum tipo de transtorno. nota 10 eu super indico.","2015-11-05 00:33:39"
"A experiencia com a compra foi positiva. Estou satisfeito pelo serviço prestado pela loja.","2015-11-05 00:35:46"
"Otima loja. Cumore o prazo.","2015-11-05 00:35:20"
"achei muito bom, desda da compra ate a chegada dos produtos, pois chegou em menos de 6 dias conforme havia dito.","2015-11-05 00:43:56"
"Produto muito bom.  Recomendo ","2015-11-05 00:43:33"
"eu achei ótimo muito bom funcionalidade total nota 10","2015-11-05 00:53:59"
"boa.","2015-11-05 00:53:13"
"Site é bem fácil de pesquisar ","2015-11-05 00:55:21"
"Lindinhas!!","2015-11-05 00:56:03"
"sem reclamaçoes","2015-11-05 01:02:15"
"Eu achei ótimo. Obrigado.","2015-11-05 01:02:03"
"Uma reclamação apenas: os tamanhos da grade de numeração estão menores","2015-11-05 01:12:02"
"bolsa linda e de otima qualidade","2015-11-05 01:13:21"
"Mto eficiente. Entrega rápida e forma de troca super tranquilo e rápido. Adorei e indico!","2015-11-05 01:28:04"
"Excelente","2015-11-05 01:27:23"
"ótimo","2015-11-05 01:33:14"
"Compra e entrega muito rápida.
Muito satisfeita","2015-11-05 01:38:58"
"OTIMO RECOMENDO SIM","2015-11-05 01:39:08"
"virei cliente,gostei muito,produto de primeira,adorei a entrega com a garantia e a caixinha, embora tenha devolvido para comprar outro produto que amei. Estou no aguado do meu vale troca.recomendo!","2015-11-05 01:47:32"
"Ótimo. Recomendo.","2015-11-05 01:41:41"
"Ai, estou totalmente viciada em Scrap Mimos. Tudo lindo, preços justos no outlet e muito cuidado, carinho e bom bosto das meninas... Tudo de bom!!!","2015-11-05 01:47:04"
"Rápido na entrega é confiável! ","2015-11-05 01:56:36"
"Ja disse uma vez, mas não canso de repetir: adoro tudo na Scrap Mimos - produtos, preços, o bom gosto e o atendimento nota mil!","2015-11-05 02:00:21"
"Te atendem muito bem, suas duvidas são respondidas na hora! Valorizam bastante o consumidor e isso é muito bom, já que estamos num País onde o dinheiro fala mais alto... Eu aprovo!","2015-11-05 02:07:08"
"Gerente e vendedoras atenciosas e ótimas profissionais.","2015-11-05 02:10:57"
"excelente","2015-11-05 02:17:00"
"boa","2015-11-05 03:08:08"
"Eu achei a entrega demorada","2015-11-05 03:15:23"
"Eu achei muito bom comprar na loja. Não é a primeira vez que compro lá e espero que não seja a última. Atualmente já devolvi o produto adquirido e aguardo reembolso do valor da compra, conforme prometido. Espero que seja viabilizado. Kleber Castor","2015-11-05 03:21:09"
"Amei..veio td certinho,e no tempo esperado.","2015-11-05 04:06:56"
"BOM SO ATRASOU UM DIA DO TEMPO QUE DEVERIA CHEGAR. ","2015-11-05 04:27:02"
"Ótima loja, super de confiança, entregaram direitinho e até antes do prazo que imaginei... o produto chegou mega rápido... com certeza comprarei novamente.","2015-11-05 05:24:08"
"Showwwww","2015-11-05 07:25:35"
"Top","2015-11-05 08:58:42"
"Pela segunda vez comprei na loja, e, sempre que preciso de um produto, é nela que pesquiso primeiro por causa dos melhores preços, entrega rápida e um ótimo atendimento. Show de bola! Parabéns!","2015-11-05 09:35:59"
"Recomendado, muito bem atendido, suporte técnico, loja o que precisei, fui muito bem atendido, principalmente suporte técnico..","2015-11-05 09:49:47"
"Adorei o site, os produtos. Entrega super rápida. Recomendo.","2015-11-05 09:49:29"
"Apesar dos produtos serem de boa qualidade, houve atraso na entrega e ligando para o atendimento me informaram que a sandália não tinha em estoque. Agora como podem dizer na hora da compra que o produto tem no estoque??? ","2015-11-05 09:52:16"
"Prazo de entrega excelente. Atendimento excelente. Recomendo","2015-11-05 09:55:11"
"parabens. atendimento show, do começo ao fim . recomendo","2015-11-05 11:01:40"
"Bom! O unico probleminha que tive, foi com relação a identificação do meu pagamento, fiz o pagamento via transferência bancaria e enviei o comprov no mesmo dia, após alguns dias recebi um email de que meu pedido havia sido cancelado por falta de pagto. Ai tive que reenviar o comprov e aguardar o prazo tudo novamente.","2015-11-05 10:09:29"
"Recomendo... o produto chegou muito antes do prazo. comprei num dia entregaram no outro.","2015-11-05 10:09:33"
"Excelente, compra rapida ,entrega rapida ,voltarei a comprar com certeza !","2015-11-05 10:11:21"
"Loja muito boa!
100% recomendada.","2015-11-05 10:11:34"
"Muito boa entrega dentro do prazo.","2015-11-05 10:12:49"
"A loja foi extremanente eficiente no processo de compra e envio. Foi enviado imediatamente no mesmo dia do pagamento! Recomendo a todos. Voltarei a fazer novas compras. Muito obrigado e até breve!","2015-11-05 10:22:57"
"excelente atendimento!","2015-11-05 10:19:53"
"boa.","2015-11-05 10:22:02"
"muito satisfeito","2015-11-05 10:22:13"
"Entrega rápida, comprarei novamente ","2015-11-05 10:30:43"
"A compra","2015-11-05 10:34:33"
