"muito boa loja atendimento bom e entrega rapida recomendo","2015-10-23 00:23:26"
"Bom atendimento e entrega dos produtos no prazo estipulado.","2015-10-23 00:35:15"
"Muito rápido e eficiente. Não tive problemas para testar o pós da loja. Então até aqui tudo OK.","2015-10-23 00:36:27"
"Ótima loja entrega rápida e ótima forma de pagamento,recomendo.","2015-10-23 00:39:14"
"Melhor preço, entrega no prazo e atendimento bom.","2015-10-23 00:42:42"
"Entrega rápida e bom feedback. Recomendo.","2015-10-23 00:48:55"
"otimo atendimento e rapida entrega","2015-10-23 00:47:56"
"bom mais mom mesmo nota 100 %","2015-10-23 00:51:27"
"nota 100%","2015-10-23 00:56:29"
"Entrega rápida e sem qualquer transtorno.","2015-10-23 01:00:07"
"Tudo conforme combinado, recomendo...","2015-10-23 01:02:50"
"Entrega muito rápida!","2015-10-23 01:06:36"
"de maneira geral a experiência teve pontos bons e pontos ruins. alguns produtos não foram entregues, outros com a data de vencimento muito curta e uma das frutas veio toda amassada, sem condição de uso.","2015-10-23 01:11:17"
"Uma das melhores lojas virtuais que ja comprei. Atenciosos. Comprei o produto numa terça-feira (06/10/15) chegou na sexta-feira (09/10/15) da mesma semana. Super rápido. Recomendadíssima a timecenter. Com certeza farei mais compras nela.Aprovadíssima","2015-10-23 01:19:33"
"Tive uma boa compra e não houve nenhum problema.","2015-10-23 01:24:46"
"Comprei por Internet, atendimento correto e rápido","2015-10-23 01:26:19"
"Eu achei sensacional, haja vista que as representantes da loja daqui da cidade não tem um atendimento eficaz.","2015-10-23 01:33:30"
"Eu achei maravilhoso. A loja aqui da cidade as atendentes não são muito eficaz, por isso amo comprar pela loja virtual.","2015-10-23 01:35:41"
"Ótima sem palavras tudo de bom","2015-10-23 01:37:46"
"O produto não foi entregue, e me deram uma desculpa esfarrapada, que o correio só faz leitura de números em algarismo. Primeira compra, péssima experiência. Detalhe que não me informaram, tive que entrar em contato, falta de respeito com o consumidor.  ","2015-10-23 01:43:43"
"Muito eficiente.","2015-10-23 01:43:04"
"Gostei muito da loja. parabéns!","2015-10-23 02:03:40"
"A Vitta Nutri mandou em uma embalagem super protegida além de enviar muito rápido. Indico e recomendo a loja pra quem quiser comprar suplementos.","2015-10-23 02:06:23"
"Já é minha segunda compra. Como sempre envio super rápido e embalagem bem protegida. Recomendo!!!","2015-10-23 02:09:00"
"boa!!!!","2015-10-23 02:14:51"
" otimo mt confiavel e seguro","2015-10-23 02:16:52"
"Ótima. Produto entregue dentro do prazo. Cumpriu o esperado. Agradecido.","2015-10-23 02:21:36"
"rápido, seguro e recomendo","2015-10-23 02:38:22"
"A loja é muito eficiente e cumpriu tudo o que prometeu. Os atendentes foram muito atenciosos em todas as compras, e me auxiliaram sempre que eu precisei.","2015-10-23 02:42:43"
"5","2015-10-23 02:44:33"
"Recomendadíssimo","2015-10-23 02:44:31"
"Muito bom...","2015-10-23 02:49:11"
"Vocês são ótimos e muito eficientes.","2015-10-23 02:52:54"
"excelente","2015-10-23 07:48:02"
"Entrega feita no mesmo dia que fiz a compra!!!
Nunca havia recebido um pedido tão rapido.","2015-10-23 07:51:27"
"Amo essa colônia desde quando era funcionária, quando saiu de linha fiquei muito triste. E agora que voltou fiz estoque.","2015-10-23 08:23:22"
"GOSTEI DE COMPRAR NA POLIPARTES MEUS PRODUTOS CHEGARAM NO PRAZO !!! RECOMENDO ","2015-10-23 08:30:53"
"Super rapida a entrega, nada a reclamar, da compra ao recebimento, simplesmente maravilhoso.","2015-10-23 08:59:33"
"Super competentes","2015-10-23 09:01:39"
"sem duvida a melhor loja de negociar,eficiente e muita rapida na entrega.","2015-10-23 09:11:26"
"Achei ótimo pontualidade perfeita. ","2015-10-23 09:25:34"
"o site atenti com as espectativas. facil de comprar","2015-10-23 09:30:48"
"Muito bom!!!
","2015-10-23 09:39:58"
"ENTREGA RAPIDA","2015-10-23 09:52:25"
"Otimo","2015-10-23 09:55:56"
"A entrega foi bem rápida, até antes do prazo. ","2015-10-23 10:11:38"
"Gostei muito da loja, chegou até antes do prazo rs","2015-10-23 10:06:20"
"Eu sou um comprador habitual da internet e posso afirmar que este site é um dos melhores para se comprar. O produto chegou super rápido, a interface do site é boa e qualquer atualização recebemos email.

Excelente!!!","2015-10-23 10:07:42"
"excelente atendimento, entrega muito rápida!","2015-10-23 10:10:03"
"Adorei","2015-10-23 10:08:19"
"Sem nenhum problema","2015-10-23 10:12:00"
"Achei excelente comprar na Época Cosméticos, vou comprar sempre.","2015-10-23 10:14:08"
""A empresa" é boa e trabalha com organização. Parabéns!!","2015-10-23 10:18:36"
"estou sadisfeita !","2015-10-23 10:29:06"
"Já é a segunda vez que faço compra pelo site e recomendo pois na entrega não te atrasos e um bom atendimento.","2015-10-23 10:31:11"
"ótima compra","2015-10-23 10:30:49"
"Compro sempre no site. Somente o frete 
que está muito caro.","2015-10-23 10:32:10"
"Gostei muito de comprar pelo site, minha entrega chegou antes do imaginado. Gostei da agilidade, do compromisso e da qualidade dos produtos. Satisfeita.","2015-10-23 10:33:57"
"gostei tb... ","2015-10-23 10:35:54"
"Muito bom.","2015-10-23 10:34:21"
"Os preços são de chamar atenção mais devido eu não ter recebido o produto em casa,fiquei insatisfeita.","2015-10-23 10:35:20"
"Ótima.","2015-10-23 10:40:47"
"Muito bom, chegou rápido. Veio faltando um item mas foi enviado posteriormente.","2015-10-23 10:43:07"
"Recomendo ótimos produtos e entrega rápida","2015-10-23 10:49:11"
"Recomendo!","2015-10-23 10:50:23"
"Compra com bons preços com entrega rápida.","2015-10-23 10:52:12"
"Uma loja que presta todo o atendimento que o cliente merece.....Muito Obrigado","2015-10-23 11:01:58"
"Sim","2015-10-23 11:14:09"
"entrega super rápida","2015-10-23 11:21:03"
"NEGOCIAÇÃO PRATICA E TRANQUILA","2015-10-23 11:31:04"
"Segunda compra efetuada na Connect, ótimo atendimento.","2015-10-23 11:35:52"
"Eu achei ótimo, recomendo.","2015-10-23 11:39:01"
"Muito BOM!!!","2015-10-23 11:56:30"
"super recomendo a loja , adorei o vestido , minha filha ficou uma princesa com ele !","2015-10-23 11:54:46"
"Entregaram super rápido! Recomendo","2015-10-23 12:01:54"
"Muito satisfeita.","2015-10-23 12:04:38"
"Achei uma empresa seria, me deu todo o tipo de suporte na venda e no pós venda. Vai pra cima! COMPRE! COMPRE! COMPRE!","2015-10-23 12:04:18"
"Super pontual, a entrega foi muito rápido ... o vestido e do jeito que eu imaginava.","2015-10-23 12:03:57"
"Muito boa","2015-10-23 12:05:22"
"Ótima!","2015-10-23 12:07:58"
"Muito prestativo, super recomendo","2015-10-23 12:08:11"
"Recebimento rápido e dentro do prazo.","2015-10-23 12:08:17"
"Loja muito atenciosa, pontual, honesta e competitiva.
Recomendo a todos.","2015-10-23 12:10:22"
"facil de comprar, e entrega garantida. excelente. ","2015-10-23 12:13:53"
"Muito bom prazo de entrega bom chegou rápido. ","2015-10-23 12:12:54"
"Tenho gostado de comprar com voces os preços são bons e as entrega dentro do praso. ","2015-10-23 12:17:28"
"otimo","2015-10-23 12:15:13"
"Tudo certo, obrigado,","2015-10-23 12:15:46"
"Bom.","2015-10-23 12:16:41"
"Uma das melhores lojas que comprei, e olha que toda semana compro coisas na internet. Frete muito barato e resolvem seu problema muito rapido.bastante prestativos. ","2015-10-23 12:19:51"
"Recomendo.","2015-10-23 12:17:41"
"excelente, entrega até mesmo antes do prazo, produto de excelente qualidade","2015-10-23 12:19:48"
"entrega tudo nos conformes.","2015-10-23 12:20:16"
"Muito bom","2015-10-23 12:21:52"
"A entrega foi mais rápido do que eu esperava.","2015-10-23 12:23:24"
"Muito boa a loja. Entrega rápida","2015-10-23 12:23:44"
"Qualidade ruim","2015-10-23 12:25:53"
"bom","2015-10-23 12:26:20"
"O produto chegou bem embalado e bem rápido!","2015-10-23 12:28:31"
"Ótimo atendimento.","2015-10-23 12:29:04"
"EXCELENTE ATENDIMENTO","2015-10-23 12:30:29"
"loja muito eficiente!","2015-10-23 12:32:14"
"Excelente loja, mais demora na reposição do estoque, pois vou comprar mais um fogão econômico e o mesmo ainda não foi reposto no estoque para venda.Voltarei a comprar.  ","2015-10-23 12:34:37"
"Ótimo!","2015-10-23 12:33:55"
"Otima loja, entregaram super rápido, e produtos de ótima qualidade","2015-10-23 12:36:39"
"Eu gosto de comprar no site a entrega e super rapida","2015-10-23 12:37:29"
"excelente!!!","2015-10-23 12:36:09"
"Excelente produto!!!!","2015-10-23 12:37:47"
"Excelente, o produto chegou dentro do prazo, muito bem embalado. Não houve nenhum problema com a compra. ","2015-10-23 12:38:36"
"Eu achei muito bom me entregaram certinho e os produtos tem ótima qualidade! 
Com certeza voltarei a comprar!","2015-10-23 12:39:35"
"Gosto de comprar nesta loja, devido a rapidez de entrega e também por causa do desconto","2015-10-23 12:39:29"
"EU ACHEI OTIMO","2015-10-23 12:39:43"
"Entrega rápida, chegou antes do prazo. Todos os produtos chegaram corretamente, bem embalados.","2015-10-23 12:40:20"
"10","2015-10-23 12:40:55"
"SITE EXCELENTE, SUPER CONFIAVEL","2015-10-23 12:41:28"
"Achei super rápida a entrega. Acho que foi em 4 dias, contando com o final de semana. ","2015-10-23 12:42:40"
"A compra foi tranquilo, no entanto quando contatei a Pet Virtual para fazer a troca do produto que estava apresentando defeito a resposta era sempre a mesma, que eles estava aguardando um retorno do fabricante para troca do produto. Já tem 1 mês e mail que isso ocorreu e não tive retorno nenhum da Pet Virtual. O mais estranho é que em 1 semana eu mesma resolvi o problema direto com o fabricante e fui muito bem atendida por eles.","2015-10-23 12:44:31"
"Adoro comprar em site da internet, ainda mais quando se tem promoções.
Adoro Boticário, minha marca preferida.","2015-10-23 12:44:16"
"ótimo","2015-10-23 12:43:39"
"Eu fiquei transtornado pois depois de  quase uma hora na recepção aguardando o pneu e somente me entregaram depois de eu reclamar da demora, depois fui colocar o pneu loja da ABC e fiquei tambem quase uma hora para colocar o pneu. QUE ABURDO!!! ","2015-10-23 12:49:32"
"ÓTIMO ATENDIMENTO.","2015-10-23 12:46:07"
"Os produtos já são conhecidos no mercado e de qualidade, o que vale é  a rápidez da entrega e preços competitivos e facilidade na compra.","2015-10-23 12:53:00"
"Muito bom, chegou bem rápido. ","2015-10-23 12:50:29"
"Gostei ","2015-10-23 12:46:51"
"Entrega antes do prazo. Loja muito boa!!!","2015-10-23 12:47:17"
".","2015-10-23 12:47:07"
"Adoooro o Site , meus produtos chegam antes do paro estipulado e sempre bem embalado .
Compro sempre . Super recomendo .","2015-10-23 12:48:18"
"Boa malha.
Chegou no tamanho certo.","2015-10-23 12:48:31"
"ACHEI UMA ESXPERIÊNCIA MARAVILHOSA!! ATENDIMENTO ÓTIMO , ENTREGA RÁPIDA ENFIM TD DE BOM, VOTARIA A COMPRAR SIM NO BOTICÁRIO.","2015-10-23 12:58:51"
"INDICO O SITE...É ÓTIMO!","2015-10-23 12:49:08"
"atendimento impecavel,e chegou muito antes da data prevista estão de parabéns.","2015-10-23 12:57:45"
"Maravilhoso de comprar, pontual nas entregas, ganhou um cliente e recomendo sem medo para outras pessoas.","2015-10-23 12:53:16"
"excelente!!","2015-10-23 12:53:44"
"Melhor loja que já comprei","2015-10-23 12:54:14"
"Comprei meus produtinhos na quinta-feira à noite e recebi na segunda-feira, adorei a agilidade e o compromisso com os clientes. Já sou freguesa.","2015-10-23 13:00:06"
"exelente","2015-10-23 12:58:33"
"Bom","2015-10-23 12:58:27"
"bom
","2015-10-23 12:59:02"
"Ótimos descontos.","2015-10-23 13:00:52"
"Atenciosos, rápido. Produto chegou muito bem embalado. adoreii comprarei mais vezes","2015-10-23 13:00:36"
"ótimo","2015-10-23 13:00:17"
"muito  rápida , tudo funcionou bem","2015-10-23 13:03:50"
"Otimaa","2015-10-23 13:01:15"
"Ótima qualidade, rastreabilidade do pedido até a entrega.","2015-10-23 13:03:25"
"Muito boa! Entrega rápida!","2015-10-23 13:02:30"
"Competência, profissionalismo, honestidade e agilidade. Acho que essas palavras resumem bem a minha visão sobre o site O Boticário. Nota 10!","2015-10-23 13:04:30"
"foi td dentro do previsto ","2015-10-23 13:06:02"
"recomendo a connect ports empresa de confinação (o farol chegou quebrado culpa dos correios MAS A CONNECT PORTS MANDOU OUTRO SEM BUROCRACIA  já esta instalado e funcionando perfeitamente com certeza comprarei novamente com voces.  ","2015-10-23 13:10:06"
"Gostei, site facil de comprar e entrega muito rapido!!!","2015-10-23 13:08:49"
"Compra facil e rapida a entrega do produto solicitado eu a conselho","2015-10-23 13:11:38"
"sensacional.Todo o processo, da compra a entrega foi perfeito. Fuiquei satisfeirto com a atenção dada.","2015-10-23 13:11:47"
"recomendo","2015-10-23 13:11:05"
"O atendimento do televendas foi ótimo. Atenciosos fizeram o pedido conforme minha solicitação. A cama é de ótima qualidade, material bem resististe.","2015-10-23 13:13:44"
"entrega rápida, loja séria","2015-10-23 13:11:44"
"Boa loja e confiável.","2015-10-23 13:16:14"
"Muito bom, entrega rapida.","2015-10-23 13:15:41"
"olá!! eu compro porque conheço e confio. a entrega é impecável.estarei em breve de volta as compras.beijos!! obrigado.","2015-10-23 13:19:19"
"Otimo atendimento recomendo a todos comprarem com eles.","2015-10-23 13:13:43"
"ÓTIMO","2015-10-23 13:16:50"
"Entrega rápida, produtos perfeitamente embalados... ótima experiência! ","2015-10-23 13:21:31"
"Otimo atendimento.","2015-10-23 13:17:23"
"otima, preço bom e entrega rápida","2015-10-23 13:17:53"
"FUI MUITO BEM ATENDIDA COM CERTEZA ME TORNEI CLIENTE!","2015-10-23 13:18:49"
"Ótimo...recebi a mercadoria supoer rápido e de ótima qualidade. Adorei!!","2015-10-23 13:19:21"
"
 otima de boa qualidade


","2015-10-23 13:23:46"
"eu adoro comprar na boticário, e já comprei várias vezes. mas sinto falta de receber amostra dos lançamentos e a opção de poder retirar em alguma loja física","2015-10-23 13:30:56"
"foi a primeira vez que comprei pelo site os preços estavam bons mais não veio nenhuma embalagem nem a sacolinha como vou dar de presente????? isso faltou ","2015-10-23 13:22:59"
"MUITO BOM. RECOMENDO","2015-10-23 13:22:35"
"O site é excelente, cumpre todos os prazos e sempre com descontinhos no e-mail.","2015-10-23 13:23:02"
"boa
","2015-10-23 13:23:04"
"Empresa super atenciosa com o cliente, informa sempre o andamento do pedido e a encomenda chegou antes do prazo. Recomendadíssima.","2015-10-23 13:24:01"
"Ótimo!!!","2015-10-23 13:27:50"
"deu tudo certo, recebi bem rapido","2015-10-23 13:24:33"
"5","2015-10-23 13:24:57"
"adorei muito lindooooooooooooo","2015-10-23 13:24:53"
"Demorou um pouco para processar meu pagamento, mas do resto tudo ótimo parabéns!!","2015-10-23 13:25:23"
"Sempre compro na Época, pois os produtos são excelentes e a entra é rápida.","2015-10-23 13:28:35"
"adorei muito lindooooooooooooooo","2015-10-23 13:26:44"
"ótimo","2015-10-23 13:29:29"
"Entrega rápida, atendimento excelente, e produto de otima qualidade.  ","2015-10-23 13:31:56"
"Preços ótimos, roupas de qualidade.","2015-10-23 13:33:02"
"Atendimento perfeito e entrega rápida. Muito bom!","2015-10-23 13:32:56"
"Muito bom ..Recomendo","2015-10-23 13:32:56"
"otimo","2015-10-23 13:32:54"
"gostei a entrega foi pontual, bem rapida.","2015-10-23 13:33:42"
"gosto demais dessa loja.","2015-10-23 13:34:48"
"Ultra mega rápido a entrega, com o devido carinho com o cliente, embalado com requinte. Parabéns o Boticário.","2015-10-23 13:36:09"
"Loja maravilhosa, preços acessíveis, entrega rápida, só acho que poderiam melhorar nos brindes, pois sempre estou comprando e um agrado é sempre bem vindo!","2015-10-23 13:39:24"
"Satisfeito com o produto, ja havia comprado antes e comprarei novamente. O puxado é o frete.","2015-10-23 13:35:22"
"muito boa!","2015-10-23 13:35:00"
"simples e chegou super rápido!","2015-10-23 13:35:40"
"muito facil, gostei não tem misterio","2015-10-23 13:37:17"
"boa, fácil de comprar","2015-10-23 13:50:02"
"Fácil, intuitivo, remessa rápida e sem problemas. Voltarei a comprar.","2015-10-23 13:43:33"
"bom","2015-10-23 13:38:38"
"Entrega antes do previsto e valor do produto muito abaixo da concorrência. Recomendo","2015-10-23 13:40:38"
"Muito muito boa! Mandaram muito rápido, e chegou em segurança no sábado.
Sem dor de cabeça nenhuma.
Sensacional.","2015-10-23 13:42:12"
"rápido e prático. ","2015-10-23 13:41:41"
"OTIMO","2015-10-23 13:41:15"
"site seguro ..entrega rápida sem problemas..","2015-10-23 13:45:05"
"Entregou de forma correta.","2015-10-23 13:43:40"
"Ótimo","2015-10-23 13:44:17"
"otimo","2015-10-23 13:44:21"
"muito pratico","2015-10-23 13:44:22"
"ok","2015-10-23 13:45:14"
"achei maravilho e a entregue é rapida.","2015-10-23 13:46:14"
"Muito boa, simples e prática. Não tive problemas para receber o produto. Para uma primeira compra, fica a boa experiência.","2015-10-23 13:46:32"
"Boa","2015-10-23 13:46:31"
"Produto veio errado, entrei em contato no dia 13/10/15 sem sucesso, apenas após inserir reclamação no "Reclame Aqui" entraram em contato comigo dizendo que iriam resolver o problema (isso foi em 16/10/15) e até hoje 23/10/15 nem me mandaram um e-mail informando o que será feito. Péssimo atendimento.","2015-10-23 13:46:27"
"Muito bom!","2015-10-23 13:46:28"
"ótima!","2015-10-23 13:48:38"
"Super indico!!! :)","2015-10-23 13:49:05"
"bom atendimento, entrega rapida, dentro da especificacao, achei otimo.","2015-10-23 13:51:03"
"Otimos produtos","2015-10-23 13:50:34"
"ok","2015-10-23 13:50:24"
"processo de troca muito demorado.","2015-10-23 13:52:58"
"Rapido!","2015-10-23 13:52:54"
"já compro a bastante tempo na TVZ,e sempre fico feliz com as mercadorias.","2015-10-23 13:54:03"
"Prazo justicemo!! O meu produto chegou perfeito e antes do prazo determinado  ","2015-10-23 13:54:38"
"Melhor preço da internet, informações claras e entrega rápida. Recomendo.","2015-10-23 13:55:28"
"Muito boa! Produtos extremamente bem embalados.","2015-10-23 13:55:32"
"Primeira compra que fiz no site há alguns anos, ótima negociação. Efetuei essa e estou tendo dificuldade para resolver um problema que deu com o produto. Espero resolver o mais rápido possível para satisfação das duas partes.","2015-10-23 13:56:21"
"Muito rápida a entrega.
Muito bom","2015-10-23 13:56:05"
"Como falei anteriormente, achei ruim o fato de não informarem corretamente as caracteristicas do produto!.","2015-10-23 13:56:35"
"Péssimo. O produto veio com defeito, vieram trocar e o outro também estava com defeito. Comprei dia 08/09/2015 e hoje já é dia 23/10/2015 e ainda não efetuaram novamente a troca. Faz 1 mês e meio que comprei o produto (porque eu estou precisando e correndo o risco de queimar meu sistema e perder arquivos) e ainda não tenho um que funcione.","2015-10-23 13:57:16"
"Eu achei facil é a entrega foi rápida.","2015-10-23 13:56:45"
"A entrega foi feita antes do prazo. Excelente atendimento.","2015-10-23 13:59:02"
"Loja excelente, nota 100. Sempre que posso, aproveito as oportunidades das promoções.","2015-10-23 13:58:37"
"Acho que a loja deveria ter feito a venda parcelada no cartão sem juros. No demais recomendo a loja, entrega rápida e bom atendimento!","2015-10-23 14:01:17"
"Excelente loja, não é minha primeira compra. ","2015-10-23 14:01:06"
"O produto chegou em perfeito estado e antes do prazo.","2015-10-23 13:59:45"
"Loja boa. Entrega rápida, porém dos 3 produtos um tinha um defeito e outro um trincado de transporte.","2015-10-23 14:02:01"
"excelente recomendo","2015-10-23 14:01:39"
"bom","2015-10-23 14:02:57"
"Gostei, foi a primeira compra. ","2015-10-23 14:02:16"
"muito bom","2015-10-23 14:02:13"
"Época Cosméticos não tem pra ninguém. Já comprei vários perfumes e todos sempre entregues SUPER rápido e muito bem embalados. Gostaria de agradecer as amostrinhas também. Sucesso a todos vocês.","2015-10-23 14:09:56"
"Recebi conforme solicitado e dentro do prazo.
A empresa é confiável.","2015-10-23 14:04:15"
"ótimo e rápido","2015-10-23 14:03:23"
"top","2015-10-23 14:03:37"
"Gostei muito de comprar na loja, meus produtos chegaram rápido. Com certeza farei outras compras.","2015-10-23 14:04:13"
"ótimo atendimento e entrega","2015-10-23 14:04:13"
"Muito bom, foi minha primeira compra e deu tudo certo, os produtos chegaram rapidamente.","2015-10-23 14:06:08"
"excelente","2015-10-23 14:05:33"
"Deixou a desejar nas atualizações do rastreio. Mas adorei comprar aq! ","2015-10-23 14:08:18"
"Ótimo atendimento e produtos muito bons. Pena que tive problema no site e não pude comprar todos os produtos que tinha selecionado. Adorei o brinde na latinha!","2015-10-23 14:24:22"
"Entrega rápida e bem embalado.
Chegou numa caixa linda!","2015-10-23 14:11:22"
"Faltou opções de cores....","2015-10-23 14:11:17"
"Excelente loja. Compro sempre.","2015-10-23 14:12:22"
"Bom pelo valor","2015-10-23 14:12:50"
"Muito Bom ","2015-10-23 14:14:49"
"Mto boa loja... Entregou antes do tempo","2015-10-23 14:17:40"
"OTIMO","2015-10-23 14:17:25"
"Com relação à compra e a entrega, tudo ótimo, dentro do prazo.","2015-10-23 14:20:50"
"otimo","2015-10-23 14:23:07"
"adorei o capacete, super recomendo
","2015-10-23 14:23:19"
"EFICIENTE E RAPIDA","2015-10-23 14:24:05"
"otima loja entrega super rapida nota 10","2015-10-23 14:25:20"
"O atendimento é personalizado e a atendente super atenciosa, sempre compro e indico para as minhas amigas !! ","2015-10-23 14:25:30"
"Retornarei","2015-10-23 14:27:32"
"Vendedoras atenciosas e gentis.","2015-10-23 14:31:02"
"ÓTIMO COMPRAR NO SITE, POIS A ENTREGA FOI RÁPIDA.","2015-10-23 14:35:30"
"Rápido, prático. Deu tudo certo.","2015-10-23 14:35:23"
"O anel foi entregue bem rápido","2015-10-23 14:35:50"
"Entrega super rápida.","2015-10-23 14:35:58"
"ótima experiência,o produto foi entregue dentro do prazo,em perfeitas condições
","2015-10-23 14:39:22"
"indico a todos","2015-10-23 14:38:46"
"muito bom","2015-10-23 14:39:45"
"Perfeita! do início ao fim!!!","2015-10-23 14:40:25"
"bom","2015-10-23 14:40:32"
"Ótima loja, entrega super rápida, parabéns, compraria novamente.","2015-10-23 14:42:36"
"Fantástico! Devido a quantidade de cachorros que tenho, sou obrigada a comprar em boa quantidade. Antes de conhecer o Pet Virtual gastava quase 600,00 por mês, mas comprando no site tenho desconto por pagar a vista e mais desconto de Fidelidade! Esta redução de despesa vem me ajudando a manter os meus 18 cachorros!  ","2015-10-23 14:50:46"
"Loja muito boa","2015-10-23 14:45:51"
"Fácil de comprar, preço bom dentro do mercado e principalmente todas as informações do produto.","2015-10-23 14:49:42"
"Gostei do produto e o atendimento foi otimo.Chegou no prazo e em perfeitas condiçoes.","2015-10-23 14:48:19"
"Gostei bastante do shopfato, rápido, chegou bem embalado o produto... muito bom..
Rercomendo!","2015-10-23 14:49:36"
"Ótima, comprei por um preço bom e o produto foi entregue no dia seguinte exatamente no horário combinado.","2015-10-23 14:54:15"
