"Ágil, comprometida e cumpridora dos prazos e a atendente foi muito atenciosa e clara nas informações. Além de ter o melhor preço que encontrei na pesquisa!","2015-10-19 15:48:21"
"Otima loja","2015-10-19 15:47:43"
"Eu achei ótimo","2015-10-19 15:47:10"
"BOm atendimento","2015-10-19 15:47:37"
"uso e recomendo","2015-10-19 15:48:03"
"otimo","2015-10-19 15:48:14"
"ruim.","2015-10-20 00:39:05"
"ate boa","2015-10-19 15:49:43"
"Boa loja!","2015-10-19 15:52:35"
"Achei o processo fácil e a latika atualizou cada movimentação do produto até a entrega.","2015-10-19 16:30:35"
"otimo","2015-10-19 17:27:03"
"ENTREGA RÁPIDA.","2015-10-19 17:27:31"
"Entrega dentro do prazo, só tive problemas para acessar meus pedidos na loja online.","2015-10-19 17:28:41"
"Muito boa a loja. Atendimento de primeira.","2015-10-19 17:27:55"
"Os produtos foram entregues dentro do prazo, embalados com muito carinho. Loja bastante confiável!","2015-10-19 17:30:02"
"ÓTIMO.. RECOMENDO.","2015-10-19 17:30:14"
"Adorei todos os produtos, fiquei muito satisfeita! Em breve farei outra compra.","2015-10-19 17:32:03"
"Muito bom","2015-10-19 17:31:11"
"O produto demorou um pouquinho pra chegar mas veio tudo direitinho.","2015-10-19 17:32:42"
"Rapida e pratico de comprar","2015-10-19 17:34:29"
"
achei ótimo.","2015-10-19 17:36:21"
"Equipe muito atenciosa e dedicada.","2015-10-19 17:38:43"
"apesar da quantidade de dias ,no caso aproximadamente 15 dias,mas valeu!","2015-10-19 17:39:37"
"Foi a primeira vez que comprei com vocês a entrega foi super rápida antes do prazo e os produtos de ótima qualidade. recomendo! ","2015-10-19 17:41:27"
"Eu amei a Época,que diferente de outras empresas grandes se preocupa com o cliente desde sempre! Com toda a certeza comprarei novamente com total segurança e confiança! Muito obrigada Época Cosmeticos!!!!","2015-10-19 17:43:19"
"Serviço confiável. Atendimento com pessoal qualificado. Educação e respeito.","2015-10-19 17:41:40"
"ótimo atendimento","2015-10-19 17:42:18"
"chegou certinho","2015-10-19 17:43:43"
"A experiência foi boa, entrega rápida,muito prático.. Pretendo fazer outras compras na loja.","2015-10-19 17:49:13"
"Tanto o atendimento da loja virtual, como do pessoal da loja física são excelentes. Muito atenciosos e dedicados. Parabéns.","2015-10-19 17:48:53"
"Fácil, rápido e garantido!!","2015-10-19 17:45:49"
"A compra funcionou perfeitamente. A entrega foi feita no prazo. Vale a pena.","2015-10-19 17:47:25"
"mesma opinião sobre outra mercadoria","2015-10-19 17:46:30"
"Loja Otima Tem Otima Variedades!","2015-10-19 17:46:43"
"otima","2015-10-19 17:48:50"
"Envio muito rapido e garantido, segura a transação, chegou exatamente o que comprei e em perfeitas condições.","2015-10-19 17:51:02"
"muito bem atendida entrega  rapida muito boa mesmo gostei","2015-10-19 17:51:24"
"bom!
","2015-10-19 17:50:51"
"Eu gostei muito, entrega rápida, no prazo.","2015-10-19 17:51:36"
"Otimo","2015-10-19 17:51:21"
"Otimo","2015-10-19 17:52:00"
"Excelente atendimento. Super rápido e carismático. Adore!","2015-10-19 18:00:03"
"Recebi o produto rápido porém  sem Nota Fiscal.","2015-10-19 17:55:11"
"Empresa muito boa. O que não gostei foi que anunciaram o produto na web com um preço baixo e compensaram o lucro no frete (observação: a distribuidora do eFácil e justamente na mesma cidade onde foi feito a entrega do produto).","2015-10-19 17:55:49"
"Otimo","2015-10-19 17:54:37"
"Muito bom!","2015-10-19 17:54:54"
"Entrega antes do prazo, liguei para fazer a devolução e fui super bem atendida. Já enviei o produto de volta.","2015-10-19 17:57:15"
"Entrega rápida .","2015-10-19 17:56:37"
"Prático, rápido e ágil.
Tudo o que um cliente que como eu, faço compras pela internet, gosto de ter como atendimento. Parabéns. ","2015-10-19 18:00:36"
"Entrega antes do prazo. Decici devolver e o retorno da shoulder para devolição foi super rápido.","2015-10-19 17:59:37"
"Empresa muito competente, otimo atendimento estarei realizando mais compras, mas gostaria de dizer que o correio está muito demorado com as entregas PAC","2015-10-19 18:09:16"
"Nota máxima. vocês são ótimos!","2015-10-19 18:00:06"
"Produto de qualidade, recomendo","2015-10-19 18:02:25"
"A compra foi ótima (muito fácil e rápida). A entrega foi super rápida.","2015-10-19 18:04:28"
"Maravilhosa!
Ótima!","2015-10-19 18:05:10"
"Muito bom. Muito interessante as informaçoes do processo e as informações do andamento do mesmo","2015-10-19 18:06:26"
"péssimo
até hj não recebi nada ","2015-10-19 18:07:00"
"Entrega rápida e perfeita","2015-10-27 19:15:55"
"ADORO O BOTICÁRIO, COMPRO A MAIS DE VINTE ANOS","2015-10-19 18:10:31"
"Eu achei ótimo!","2015-10-19 18:10:11"
"òtimo!","2015-10-19 18:10:13"
"Envio rápido, produto entregue em ótimas condições.","2015-10-19 18:13:46"
"Atendimento perfeito! ","2015-10-19 18:14:08"
"A loja esqueceu de mandar o tampo e uma das portas dos armários veio arranhado e tive que solicitar a troca, mas a loja foi bem rápida e sem burocracia.","2015-10-19 18:16:32"
"ótima! Tudo super fácil e a encomenda chegou bem e dentro do prazo! Super confiável","2015-10-19 18:17:35"
"muito boa compra loja top mais demoro um pouco na chegada
","2015-10-19 18:17:27"
"Empresa de responsabildade,","2015-10-19 18:22:33"
"Entrega Rápida","2015-10-19 18:23:24"
"muito bom","2015-10-19 18:24:55"
"eu não conhecia a loja , conheci por meio de site adorei , virei cliente , recomento para todos , otimo preço  e entrega !!!!!!!!!!!","2015-10-19 18:27:49"
"UMA LOJA CORRETA E SÉRIA TIVE UM PEQUENO PROBLEMA NA HORA DE RECEBER UMA TRAVA DA GRADE VEIO QUEBRADA MAS CONSEGUIR DA UMA COLADA NELA E POR NO LUGAR ESTAVA PRECISANDO COM URGENCIA.","2015-10-19 18:28:05"
"o processo é ruim e o preço é bom.","2015-10-19 18:28:22"
"5","2015-10-19 18:28:37"
"Satisfeito. Entraga no prazo.  Recomendo!","2015-10-19 18:29:38"
"Gostei dos produtos e do prazo entrega.","2015-10-19 18:30:36"
"Empresa comunica todos os passos da entrega e muito rápido.
Recomendo","2015-10-19 18:32:46"
"muito fácil de comprar pelo site e a entrega bem rápido.","2015-10-19 18:34:26"
"mto bom e irei comprar varias vezes p site","2015-10-19 18:33:39"
"Excelente site.","2015-10-19 18:37:51"
"Comprarei mais em breve","2015-10-19 18:39:00"
"Entregou rápido. Tudo oK!","2015-10-19 18:39:15"
"Gostei do produto que adquiri, menor preço e ótima satisfação com a Loja. Até então, minha primeira compra","2015-10-19 18:41:14"
"Boa","2015-10-19 18:40:35"
"otimo","2015-10-19 18:43:03"
"recomendo.","2015-10-19 18:42:29"
"muito bom. entrega feita dentro do prazo e em perfeito estado.Recomendo...","2015-10-19 18:45:05"
"o atendimento foi perfeito o produto chegou no prazo e a loja é muito confiável eu recomento podem confiar...","2015-10-19 18:47:31"
"bem simples de comprar.","2015-10-19 18:47:13"
"LOJA CONFIÁVEL, TUDO CERTINHO E NO PRAZO :) ","2015-10-19 18:46:03"
"Entrega rapidinho em 3 dias.Parabéns à todos.","2015-10-19 18:47:04"
"Chegou no prazo estipulado.
Recomendo!","2015-10-19 18:48:29"
"Satisfeito","2015-10-19 18:48:55"
"Muito linda, amei. ","2015-10-19 18:49:29"
"Otimo","2015-10-19 18:50:20"
"Uma otima loja","2015-10-19 18:52:34"
"Olá boa tarde!
Muito boa.","2015-10-19 18:55:11"
"Bom","2015-10-19 18:58:33"
"Muito bom os prazos de atendimento.","2015-10-19 18:59:40"
"Bom Atendimento","2015-10-19 19:00:08"
"Entrega antes do prazo e produto dentro do padrão anunciado!","2015-10-19 19:02:19"
"Nota 5","2015-10-19 19:07:18"
"Bom","2015-10-19 19:11:21"
"Eu achei ótimo, rápido e eficente","2015-10-19 19:10:37"
"Foi a minha primeira compra e recomendo. Entrega super rápida e valores bem acessíveis. Site de confiança. ","2015-10-19 19:14:23"
"Só temos a agradecer com a facilidade na compra e pontualidade e segurança na entrega. Vocês estão de parabéns!!!","2015-10-19 19:16:52"
"Loja de confiança, entrega rápida","2015-10-19 19:15:49"
"O prazo fornecido foi rigorosamente descumprido, portanto como posso avaliar o produto e a experiência de compra na loja?","2015-10-19 19:20:07"
"foi bem pratico e o material foi iberado rapido para coleta","2015-10-19 19:22:59"
"Entrega rápida e bom atendimento. ","2015-10-19 19:27:11"
"Não gostei da entrega pelos correios.Eles são muito descompromissados. ","2015-10-19 19:27:07"
"muito boa","2015-10-19 19:28:31"
"Achei o serviço eficiente e bem rápido.
Certamente comprarei novamente.","2015-10-19 19:30:02"
"MUITO BOM","2015-10-19 19:31:15"
"MUITO PRATICO E CONVENIENTE... ENTREGA RAPIDA...OK!","2015-10-19 19:33:57"
"Excelente","2015-10-19 19:35:57"
"Voltarei a comprar, aprovado.","2015-10-19 19:37:46"
"Eu não conhecia essa loja, comprei na verdade me arriscando, mas foi de uma excelencia incrível. Capricho na embalagem, rapidez na entrega, informações a cada passo do processo. gostei demais.","2015-10-19 19:41:39"
"Excelente!","2015-10-19 19:37:26"
"Pontualidade na entrega é o forte do efácil !","2015-10-19 19:38:17"
"Adorei.super rapido","2015-10-19 19:38:15"
"Não gostei da experiencia, prefiro ver o produto ao vivo experimentar na loja fisica. gostaria de devolver ou trocar, como devo proceder ?","2015-10-19 19:40:07"
"GOSTEI MUITO.... FORAM EFICIENTE NA ENTREGA DOS PRODUTOS CHEGOU TUDO SERTINHO.","2015-10-19 19:42:56"
"Achei muito bom até que tive que devolver o sapato por numeração.
A partir do envio pelo correio não tive mais informação. O pior de tudo é uma marca não ter estoque nenhum nem previsão para receber um novo par. Pésimo!!! ","2015-10-19 19:39:18"
"Muito bom os dois intens 
otimas qualidades.xegou no prazo previsto muito bom otima loja otimo atendimento e otimos produtos","2015-10-19 19:40:08"
"Bem prática e fácil.","2015-10-19 19:41:36"
"Bom atendimento","2015-10-19 19:44:29"
"Loja super recomendada!!! ,)","2015-10-19 19:46:50"
"Muito bom !!","2015-10-19 19:47:13"
"otimo, muito satisfeita","2015-10-19 19:52:20"
"Rápido e barato. Recomendo","2015-10-19 19:52:45"
"Um máximo, chegou o mais rápido que esperava e veio de maneira cuidadosa.

Ameei *-*","2015-10-19 19:54:02"
"Rápido de comprar e a entrega foi rápida e sem contratempos","2015-10-19 19:54:30"
"boa","2015-10-19 19:54:01"
"Recomendo.","2015-10-19 19:55:16"
"Fui bem atendida...","2015-10-19 19:56:05"
"Profissionais atenciosos, pontualidade na entrega atenção no acompanhamento na entrega do produto, parabéns.","2015-10-19 19:58:04"
"Eu achei perfeito , tanto q irei comprar outro logo","2015-10-19 19:58:44"
"Top!!!","2015-10-19 19:58:41"
"Entrega super rápida, mesmo pagando com boleto.","2015-10-19 19:59:23"
"Ótima loja, ótimos preços ","2015-10-19 20:00:17"
"CHEGOU EM CASA NO RIO DE JANEIRO PELO SedeX EM 02 DIAS.","2015-10-19 20:02:01"
"Muito boa a minha experiencia em questão de preço e envio do produto.","2015-10-19 20:04:07"
"Recomendo.","2015-10-19 20:04:33"
"Recebi em ótimas condições e no tempo certo.","2015-10-19 20:04:29"
"Ótimo atendimento, com certeza voltarei a comprar na loja.","2015-10-19 20:04:04"
"muito bom, grave exelente para custo beneficio, otimo acabamento, cx pequena não atrapalha o porta mala","2015-10-19 20:11:45"
"Gostei de comprar na loja, pois encontrei um exelente produto e com um preço acessível, a entrega foi rapida, recebi meu produto em bom estado.","2015-10-19 20:17:44"
" comprei paguei no dia 29/07/2015 e até hj dia 19/10/2015 não recebi minha mercadoria nem o dinheiro de volta só fico mandando mensagem e nada só me respode q é pra ve com o vendedor ","2015-10-19 20:20:04"
"otima loja , entrega rapida","2015-10-19 20:19:01"
"Ótima loja. Produtos de qualidade e entrega rápida. Recomendo.","2015-10-19 20:20:15"
"otimo","2015-10-19 20:21:41"
"Uma das melhores compras que já fiz pela internet. Muito comprometida com os prazos.","2015-10-19 20:22:09"
"Como dito anteriormente, o produto veio com defeito e ao entrar em contato com a empresa a mesma informou que não poderia fazer a troca.","2015-10-19 20:24:22"
"Gostei de comprar no site, site seguro e com entrega rapida. ","2015-10-19 20:24:55"
"Site responsável, chegou tudo certinho, dentro do prazo, bem embalado produto.","2015-10-19 20:26:00"
"Uma das melhores lojas de e-commerce, nunca tive uma entrega tão rápida.","2015-10-19 20:26:08"
"Loja séria, entrega do produto dentro do prazo, ótimo atendimento.","2015-10-19 20:27:12"
"Excelente site de vendas... Recomendo... Atendeu tudo o que foi prometido.","2015-10-19 20:28:48"
"Bom eu adorei os produtos, achei que demorou um pouco (mas vi que a loja enviou rapidinho, então deve ter sido os correios), mas compensou a espera. São muito belos.","2015-10-19 20:32:42"
"A loja de parabéns, praticidade, velocidade... Se não tiver no Cirilo Cabos fica dificil kk, muito pratico a forma de comprar de acordo a necessidade.... Recomendo.","2015-10-19 20:35:14"
"Já fiz minha terceira compra nesse site, recebi todas dentro do prazo e tudo certinho. Eu indico.","2015-10-19 20:37:39"
"Adorei o atendimento.. E a rapides com a qual foi entregue o produto .","2015-10-19 20:37:57"
"Muito bom","2015-10-19 20:38:12"
"OTIMO","2015-10-19 20:37:54"
"No site, a compra é simples e dinâmica. A entrega foi dentro do prazo.","2015-10-19 20:41:22"
"Já conhecia a marca pela sua excelente fama e não me surpreendi com os produtos que recebi. Acabamento e materiais top de linha. Costumo usar Democrata, Ferracini, Freeway, Jotapé e o Sandro Moscoloni está no mínimo no mesmo nível desses. As condições e preços do sites são diferenciais a favor.","2015-10-19 20:39:05"
"Eu achei ótimo, o produto chegou no tempo previsto. ","2015-10-19 20:41:21"
"Muito bom, chegou no prazo certo.","2015-10-19 20:40:16"
"Muito bom e entrega bem rápida.","2015-10-19 20:42:38"
"muito bom comprar de uma empresa que valoriza seus clientes e respeita o prazo de entrega acima de tudo e a qualidade dos seus produtos","2015-10-19 20:46:38"
"otimo","2015-10-19 20:44:02"
"Faltou apenas o agendamento da entrega.","2015-10-19 20:44:07"
"Ótimo.","2015-10-19 20:50:39"
"Boa loja, bom atendimento, entrega pontual.","2015-10-19 20:53:39"
"Entrega foi rápida.","2015-10-19 20:51:36"
"Já sou cliente há alguns anos. Excelente loja.","2015-10-19 20:55:05"
"Nota 5","2015-10-19 20:55:31"
"Nenhum problema com a loja, entrega super rapida","2015-10-19 20:58:54"
"gostei muito ..chegou em dois dias  em casa..super recomendo..estão de parabéns!","2015-10-19 21:01:15"
"Compro sempre na Taco , não tenho o que reclamar até o momento, preços bons e material de excelente qualidade, entrega sempre dentro do prazo!!Parabéns a Taco.","2015-10-19 21:05:29"
"Ok","2015-10-19 21:07:17"
"EU ACHEI MUITO SEGURO,POIS TENHO RECEIO DE COMPRAR PELA INTERNET.POIS O PRODUTO CHEGOU CONFORME O PEDIDO E PRAZO DE ENTREGA.PARABÉNS PELA HONESTIDADE !!!","2015-10-19 21:19:52"
"Ótimo muito bom","2015-10-19 21:08:44"
"Perfeito","2015-10-19 21:16:54"
"Muito ágil na entrega","2015-10-19 21:18:13"
"O único problema encontrado foi com as tampinhas dos parafusos, menores que os buracos aos quais deviam esconder.","2015-10-19 21:19:41"
"O site e otimo, pratico, e objetivo
e o frete bem acessivel","2015-10-19 21:20:54"
"Gostei muito da loja, o produto chegou antes do prazo, muito bem embalado e adorei o brinde!","2015-10-19 21:21:38"
"Eu achei super prático comprar na loja online e o produto chegou no prazo informado.","2015-10-19 21:20:59"
"eu recomendo a época cosméticos. a entrega do produto foi dentro do prazo e chegou conforme esperado.","2015-10-19 21:23:09"
"Compra rápida, entrega rápida, primeira vez que compro no site e com certeza pretendo comprar mais. 
Recomendo!","2015-10-19 21:25:13"
"bom ,gostei do produto","2015-10-19 21:26:59"
"muito facíl  a compra, e rápido para entregar!","2015-10-19 21:28:47"
"no prazo, tudo conforme indicado no site.","2015-10-19 21:30:10"
"Eu recomendo 
Otima loja 
atendimento otimo","2015-10-19 21:31:32"
"otimo","2015-10-19 21:35:39"
"Adoro esta loja e continuarei por aqui enquanto puder! :)","2015-10-19 21:36:13"
"BOM DEMAIS","2015-10-19 21:39:54"
"Muito bom","2015-10-19 21:40:24"
"O atendimento da loja é excelente! dos melhores que já tive. Recomendo e voltarei a comprar com certeza!","2015-10-19 21:41:26"
"Época perfeita na entrega como sempre, além do melhor preço do mercado!","2015-10-19 21:43:37"
"Entregou rapidamente, sem problemas com a compra em si. Os produtos não funcionaram corretamente","2015-10-19 21:46:27"
"ótimo.","2015-10-19 21:46:59"
"Maravilhoso!!! Entrega super rapida e muito atencioso","2015-10-19 21:51:02"
"Gostei da variedade de produtos da loja.","2015-10-19 22:00:16"
"Sem burocracia, entrega dentro do previsto... Recomendo.","2015-10-19 21:55:14"
"Empresa séria e ótimo atendimento!","2015-10-19 21:56:40"
"muito bom","2015-10-19 21:56:32"
"CHEGOU BEM ANTES DO PRAZO PREVISTO ! COMPRAREI OUTRAS VEZES !","2015-10-19 21:59:35"
"Boa, existe uma preocupação em atender ao cliente, com as sinalizações de rastreamento do produto. Satisfeito. ","2015-10-19 22:08:24"
"Muito rapido e confiavel","2015-10-19 22:00:54"
"4","2015-10-19 22:08:09"
"tanto loja online quanto a física!!adoro","2015-10-19 22:09:08"
"Rápido, seguro e prático.","2015-10-19 22:08:25"
"Gostei muito.","2015-10-19 22:20:35"
"Gostei , entrega rapida e sem problemas !!!!  ","2015-10-19 22:22:15"
"Entrega rápida.","2015-10-19 22:21:32"
"Entrega um pouco demorada, valor do frete poderia ser menor. Muito bem embalado e conferido!","2015-10-19 22:22:51"
"Loja que sempre me atende bem. Envio super rápido por um preço justo.","2015-10-19 22:27:57"
"Vendedor atencioso, entrega rápida.","2015-10-19 22:28:42"
"Amo de paixão!","2015-10-19 22:30:16"
"muito boa","2015-10-19 22:30:56"
"ótimo atendimento e rapidez na entrega.","2015-10-19 22:31:35"
"ATENDIMENTO ONLINE SUPER EFICIENTE, PRODUTO PERFUME PESSIMO.","2015-10-19 22:35:04"
"produto original excelente","2015-10-19 22:32:40"
"bom","2015-10-19 22:33:26"
"Achei 100%, recomendo, muito atenciosos!
","2015-10-19 22:37:42"
"Os procedimentos para compra são simples, sem complicação. E os prazos são cumpridos.","2015-10-19 22:39:20"
"Oti","2015-10-19 22:42:14"
"Muito legal!","2015-10-19 22:43:01"
"otimo","2015-10-19 22:44:08"
"nao tenho oque reclamar, atendeu as expectativas.","2015-10-19 22:46:36"
"Não gostei.","2015-10-19 22:45:34"
"Atendimento e entrega de ótima qualidade.","2015-10-19 22:49:45"
"Prático e simples.","2015-10-19 22:51:02"
"parabéns pela ótima entrega do produto,estou super satisfeito mais recomendaria algum cupom de desconto rs!","2015-10-19 22:53:32"
"a loja connect partz é uma empresa muito seria alem dos diversos produtos de exelente qualidade vc estão de parabens","2015-10-19 22:53:42"
"ATENDIMENTO RÁPIDO, COMPRA SEGURA, ENTREGA DENTRO DO PRAZO DETERMINADO. FAZER NEGÓCIOS COM A CONNECT PARTS FOI UMA EXCELENTE EXPERIÊNCIA QUE COM TODA CERTEZA IREI REPETIR.","2015-10-19 22:56:07"
"Amei.","2015-10-19 22:55:47"
"Bom atendimento, recomendo!","2015-10-19 22:56:18"
"Amei o atendimento da loja fiquei super satisfeita","2015-10-19 22:56:56"
"Super indico o site é ótimo.","2015-10-19 22:56:57"
"100","2015-10-19 22:56:20"
"Tudo foi executado como acordado na compra e envio.","2015-10-19 23:00:15"
"A principio fiquei com um pé atrás por não conhecer a empresa, mais assim mesmo comprrei e superou a minha expetativa. Voltarei a comprar novamente, produto ótimo.","2015-10-19 23:03:00"
"otimo","2015-10-19 23:00:57"
"otimo","2015-10-19 23:01:59"
"Excelente produto rende muito","2015-10-19 23:04:03"
"Boa cadeira.
","2015-10-19 23:08:16"
"Serviço muito rápido. Chegou em um dia. Estão de parabéns pela agilidade.","2015-10-19 23:11:24"
"achei bom","2015-10-19 23:09:55"
"Ótima","2015-10-19 23:09:12"
"É muito bom comprar na TVZ","2015-10-19 23:10:53"
"Estabelecimento sempre entrega os produtos no prazo e bem acondicionados.","2015-10-19 23:14:14"
"muito bom.","2015-10-19 23:15:45"
"Adoro promoções e quando vem junto com frete grátis ai fechou! Amei! Perfeito.","2015-10-19 23:20:41"
"Eu achei ótimo.","2015-10-19 23:22:58"
"Loja online muito prática.","2015-10-19 23:24:27"
"Veio tudo dentro do esperado. ","2015-10-19 23:24:50"
"exelente, continuem sempre assim","2015-10-19 23:26:22"
"Pontualidade na entrega, facilidade na compra!","2015-10-19 23:27:50"
"Rapida no atendimento, transparente e entrega agil e segura.","2015-10-19 23:29:36"
"Adorei!!","2015-10-19 23:31:46"
"Fiquei satisfeito com o modo como essa empresa conduziu minha compra. Meus parabéns! Já virei cliente fixo!","2015-10-19 23:35:13"
"Ótimo.","2015-10-19 23:39:36"
"experiência maravilhosa comprar na loja virtual, o perfume chegou dentro do prazo, vale a pena comprar!","2015-10-19 23:41:41"
"larga na pernas e o tecido transparente ñ é muito bom!","2015-10-19 23:41:19"
"Nota 2","2015-10-19 23:41:22"
"Por todos os motivos relatados, cheguei a conclusão que comprar pela internet não foi uma boa escolha.","2015-10-19 23:44:15"
"Amo comprar online! E com o boticário não foi diferente.","2015-10-19 23:44:41"
"ótima","2015-10-19 23:44:52"
"10","2015-10-19 23:44:48"
"Excelente recomendável com certeza, produto entregue sem defeitos. ","2015-10-19 23:50:12"
"muito bom","2015-10-19 23:51:40"
"Perfeito e rapido","2015-10-19 23:54:46"
"Marca que conheci em um Meeting de Nutrição e que me agradou demais pela qualidade dos produtos, alem de ser recomendado por um dos melhores profissionais do do setor, o Henry Okigami. Sou nutricionista e recomendo fortemente. ","2015-10-20 00:00:17"
"Entrega rápida, antes do prazo informado (isto é ótimo)! Produto bem embalado cuidadosamente para transporte. Portador muito educado.","2015-10-20 00:06:32"
"muito bom
","2015-10-20 00:07:59"
"muito boa","2015-10-20 00:10:43"
"Perfeita","2015-10-20 00:10:33"
"otima","2015-10-20 00:14:06"
"Entrega rápida. E até me telefonaram para saber se recebi os produtos. Achei isso muito legal.","2015-10-20 00:18:17"
"A compra através do site foi altamente satisfatória. A entrega foi super rápida. Parabéns.","2015-10-20 00:16:57"
"ecelelente","2015-10-20 00:22:16"
"Loja perfeita ..Atendimento otimo..
O que mais  e surpreendeu foi a rapidez do produto.","2015-10-20 00:29:40"
"Maravilhoso!","2015-10-20 00:31:53"
"Ótimo. ","2015-10-20 00:32:41"
"eu achei ótima muito boa na entrega chegou rapidinho ","2015-10-20 00:37:26"
"Loja Muito excelente, fiz minha primeira compra e volto a comprar tambem recomendo a qualquer um a fazer suas compras nessa loja.","2015-10-20 00:42:44"
"Otimo facil a compra entrega superou todas q fiz Parabens a Connect parts","2015-10-20 00:43:11"
"Otimas além de lidas recomendo adorei","2015-10-20 00:48:32"
"Gostei da experiência, entrega rápida antes do prazo estipulado.","2015-10-20 00:53:53"
"Ótimo. Rápida entrega e a coleira funciona","2015-10-20 00:52:43"
"Falta descrever um pouco melhor os produtos e ter acesso fácil a opções de cores.","2015-10-20 00:55:10"
"Adorei comprar na loja on-line,e o melhor a entrega foi antes do prazo previsto e os produtos chegaram em perfeitas condicoes.","2015-10-20 01:06:46"
"O atendimento foi excelente.parabens! ","2015-10-20 01:06:37"
"Otima empresa!!","2015-10-20 01:07:58"
"Minha compra foi rápida ,descomplicada e a entrega no prazo.É a segunda vez que compro aque e so tenho o que agradecer pelo otimo serviço.","2015-10-20 01:24:14"
"Gostei da primeira compra na Época, cumpriram o que prometeram.","2015-10-20 01:25:30"
