"Compra facil e entregaram dentro do prazo estipulado, Show!!!","2015-11-19 16:26:38"
"Simples e rápido. Produto de qualidade.","2015-11-19 16:42:37"
"Gostaria de tentar trocar um dos relógios em virtude de ser muito pequeno parece um relógio feminino! Tentei realizar a troca nas lojas físicas mas não foi possível pois não tinha nenhum modelo de relógio masculino nas 3 lojas aqui na cidade de Campina Grande - PB.","2015-11-19 16:29:24"
"sensacional","2015-11-19 16:28:43"
"O prazo de entrega foi surpreendente. Foram muito responsável. Comprarei novos produtos na efacil.","2015-11-19 16:33:43"
"Tudo 100%!","2015-11-19 16:33:12"
"Bom relacionamento pelo site, entrega no prazo","2015-11-19 16:34:52"
"P","2015-11-19 16:34:32"
"Amo de paixao","2015-11-19 16:34:45"
"muito bom atendimento","2015-11-19 16:39:12"
"Eu achei tudo maravilhoso, os produtos são incríveis e chegaram todos bem antes do esperado, sem contar no cuidado com as mercadorias para que não apresentassem danos durante o trajeto até minhas mãos!!
Obrigado!!","2015-11-19 16:41:09"
"Atendimento surrealmente bom: me informaram (por e-mail e telefone) todo o trajeto pelo qual minha encomenda passou. E mais: ela chegou bem mais rápido do que imaginei. Formas de pagamento e preços satisfatórios, além da possibilidade de estorno. Enfim, continuem assim! ","2015-11-19 16:41:33"
"Maravilhosa  super indico e comprarei mais vezes.","2015-11-19 16:41:35"
"100 por cento","2015-11-19 16:46:57"
"Loja entrega certinho, produtos originais, excelente experiência, aprovada!","2015-11-19 16:43:14"
"Loja ótima, enviou rapidinho,adorei.","2015-11-19 16:43:12"
"OTIMO","2015-11-19 16:45:31"
"Entrega certinho!!! no prazo ótimo","2015-11-19 16:45:34"
"Tudo de bom !!!!","2015-11-19 16:46:10"
"Atendimento excelente!","2015-11-19 16:55:28"
"Ótima a loja,super recomendaria!!","2015-11-19 17:01:37"
"Adorei!","2015-11-19 17:00:13"
"Recomendo!","2015-11-19 17:02:25"
"Muito boa","2015-11-19 17:03:33"
"Sem bem atendido, prazo de entrega rápido.","2015-11-19 17:07:46"
"Entrega rápida tudo certo","2015-11-19 17:13:52"
"super fácil,atendeu todas as minhas expectativas....","2015-11-19 17:16:45"
"Adoro comprar na época chega direitinho...super confiável!!","2015-11-19 17:17:16"
"Atendimento ótimo, super pacientes com minhas atrapalhadas... recomendo","2015-11-19 17:18:51"
"otimo","2015-11-19 17:18:49"
"Perfeito","2015-11-19 17:19:16"
"OTIMO","2015-11-19 17:19:18"
"Adorei os preços e promoções da loja. Comprarei mais vezes com certeza.","2015-11-19 17:23:33"
"Entrega muito rápida.","2015-11-19 17:28:16"
"A compra foi excelente, com os prazos sempre dentro da programação !!! Recomendo !!!","2015-11-19 17:29:08"
"Achei excepcional!!! Muito rapido a entrega.","2015-11-19 17:31:18"
"Entrega rápida e muito bem embalada.","2015-11-19 17:33:13"
"Recomendo.","2015-11-19 17:41:27"
"exelente atendimento e entrega","2015-11-19 17:41:26"
"Rápido e prático.","2015-11-19 17:43:55"
"Excelente atendimento. Recomendo comprar nesta loja.","2015-11-19 17:45:12"
"Entrega super rápido.
Os produtos vem bem embalados.
Amei e super indico.","2015-11-19 17:46:44"
"o site atende rapido, mas os produtos parece ser falso.","2015-11-19 17:49:32"
"achei que demorou muito a entrega. passou do prazo estabelecido pela loja","2015-11-19 17:50:45"
"já comprei outras vezes e sempre fui muito bem atendida.","2015-11-19 17:53:58"
"Produtos de Alta qualidade. Faço terapia do sona há mais de cinco anos, agora achei a loja ideal. Recomendo","2015-11-19 17:57:45"
"Muito bom","2015-11-19 18:01:10"
"gostei de comprar na loja foi bem fácil.","2015-11-19 18:05:42"
"Excelente loja, bons preços, excelente variedade, produtos ORIGINAIS, entrega bem rápida e produtos bem protegidos na embalagem... virei freguês... nota 10!!!","2015-11-19 18:16:03"
"GOSTEI EXELENTE ","2015-11-19 18:13:02"
"Eu amo comprar na época...inclusive em um dos meus pedidos eu tinha pressa pra receber e eles foram super cuidadosos e anteciosos pra fazer com que o pedido chegasse o mais rápido possível. Excelente pós venda. Eu recomendo.","2015-11-19 18:14:25"
"otimo","2015-11-19 18:13:15"
"A entrega no tempo estipulado. Muito bom","2015-11-19 18:17:31"
"Gostei de comprar com vocês. A entrega é rápida e garantida.","2015-11-19 18:19:53"
"Entrega dentro do prazo como combinado, recomendo","2015-11-19 18:23:21"
"Ótima!","2015-11-19 18:24:22"
"Muito bom esse site, confiável e entrega rápida, super recomendo!!!!","2015-11-19 18:26:17"
"muito bom","2015-11-19 18:25:23"
"Atendimento top","2015-11-19 18:30:08"
"Comprarei de novo...","2015-11-19 18:44:32"
"Muito bom!","2015-11-19 18:45:27"
"a LOJA APRESENDA GRANDE VARIEDADE DE PRODUTOS E ENTREGA O QUE PROMETE, SEM DIFICULDADES","2015-11-19 19:04:42"
"Produto bom e entrega rápida!","2015-11-19 19:06:00"
"A loja é ótima, fácil de comprar e o produto chegou antes de prometido. ","2015-11-19 19:06:49"
"Ótima loja, chegou super rápido, compraria novamente ","2015-11-19 19:16:21"
"Ja sou cliente, recomendo sempre","2015-11-19 19:18:02"
"excelente","2015-11-19 19:20:23"
"A compra foi com a atendente Adriely que foi muito prestativa e muito educada.A loja realiza um excelente pós venda,tirando dúvidas ou até mesmo se tiver que trocar o produto.Eu acho que isso prestação de serviço e respeito ao consumidor.Parabéns.","2015-11-19 19:30:08"
"boa...","2015-11-19 19:33:22"
"Gostei , chegou antes do prazo ","2015-11-19 19:35:35"
"GOSTEI DO ATENDIMENTO, E ENTREGA RAPIDA","2015-11-19 19:40:03"
"adorei e pretendo comprar muitas vezes parabens pela eficiencia e competencia ","2015-11-19 19:40:48"
"Ótimo atendimento e rapidez.Sem falar nesse fantástico produto do dr Miracle's.Quero continuar cliente desde sempre.","2015-11-19 19:42:11"
"Melhor site que conheço! Rapidez e eficiência nota 10","2015-11-19 19:48:57"
"Loja comprometida com o cliente, o produto veio antes do prazo, e em perfeita condições.
","2015-11-19 19:50:35"
"Adoro essa loja. Super confiável. Os produtos vem muito bem embalados.","2015-11-19 19:52:08"
"É fácil de comprar e a entrega é ráida,","2015-11-19 19:54:13"
"MUITO BOM!","2015-11-19 19:55:39"
"Uma das melhores lojas de cosméticos. Já faz parte da minha lista de lojas online preferidas. Sempre tem tudo que preciso. Produtos de real qualidade e preços justos.","2015-11-19 20:02:42"
"Tudo perfeito, atendimento, prazo de entrega, voltarei a comprar quando precisar. Recomendo ","2015-11-19 19:59:13"
"excelente, como sempre!!","2015-11-19 20:07:47"
"Boa,voltarei a comprar","2015-11-19 20:17:45"
"Muito Bom, apesar da demora em enviar. 
O pós-venda excelente!
Recomendo! ","2015-11-19 20:22:18"
"Muito bom","2015-11-19 20:22:44"
"Entrega nota 10.","2015-11-19 20:23:49"
"Excelente.","2015-11-19 20:24:05"
"Parabéns  ao Shopfato. A entrega foi muito rapida.","2015-11-19 20:31:23"
"A entrega foi super rápida","2015-11-19 20:31:58"
"boa","2015-11-19 20:32:17"
"Excelente atendimento, simples e prático. sem enrolações e pesquisas desnecessárias.","2015-11-19 20:33:02"
"não gostei!","2015-11-19 20:41:41"
"Entrega no prazo.otimos produtos,otima loja,recomendo.","2015-11-19 20:41:30"
"MUITO BOM NAO TIVE PROBLEMA  ALGUM
RECOMENDO","2015-11-19 20:41:17"
"Comprei com um pouco de receio pois seria minha primeira compra, mais chegou super rápido bem embalados... Amei com certeza comprarei mais vezes.. ","2015-11-19 20:53:44"
"Loja com produtos excelentes! Entrega super rápida!","2015-11-19 20:50:23"
"Tudo nota 10.
Bem embalado,entrega razoavelmente rápida (grátis ,que é ótimo ) e o relógio é simplesmente lindo!","2015-11-19 20:53:29"
"Ótimo atendimento, passou segurança informou da possibilidade de troca enfim tudo que a gente quer ouvir qdo compra um produto.

","2015-11-19 20:53:13"
"ótimno","2015-11-19 20:53:43"
"Muito agil , preço exelente , entrega no prazo EU RECOMENDO A TODOS ,valeu","2015-11-19 20:59:02"
"ótimo
","2015-11-19 21:05:12"
"Muito bom","2015-11-19 21:06:27"
"OTIMO O SITE","2015-11-19 21:14:02"
"Tudo OK! O produto veio muuuito bem embalado, o que impossibilitou qualquer dano ao produto durante o transporte. Entrega no prazo. Parabéns a World Importados!","2015-11-19 21:17:45"
"gostei do produto otima compra prazo de entrega muito boa ","2015-11-19 21:21:36"
"Fiquei na dúvida sobre um desconto que me ofereceram e eu enviei reclamações e perguntas por 3 vezes e não recebi nenhum retorno.","2015-11-19 21:21:21"
"nota dez, cumpriu todo combinado, ","2015-11-19 21:25:21"
"A LOJA e de confiança e a encomenda chega rapido.","2015-11-19 21:27:00"
"Maravilhoso poder ter acesso online aos produtos Adcos, melhor linha de tratamento! Amo esses produtos. ","2015-11-19 21:30:13"
"Me surpreendeu. Estava com medo de comprar por nunca ter ouvido falar da loja, mas foi uma grata surpresa. Chegou tudo certinho e dentro do prazo. Já indiquei pras amigas!!!","2015-11-19 21:41:05"
"show de site! minha primeira compra e chegou!! muito obrigado!!","2015-11-19 21:39:49"
"muito bom recomedo atodos a compra gela muito bem um quarto de  14 metro quadrado.","2015-11-19 21:41:12"
"Apesar da demora na entrega de um item comprado, gostei da loja. Encontrei o que queria a um preço muito bom.","2015-11-19 21:44:00"
"AMEI ENTREGA RÁPIDA ATENDIMENTO DIFERENCIADO E PRODUTOS DE OTIMAS QUALIDADES","2015-11-19 21:42:29"
"Tudo perfeito.","2015-11-19 21:42:00"
"A compra foi rapida e o produto tem otima qualidade.","2015-11-19 21:43:09"
"Muito boa, voltarei a comprar","2015-11-19 21:44:24"
"eu recomendo meu produto veio certinho e muito rápido tava com medo quando comprei ,mas realmente é confiável já estou pesquisando outro produto que quero ","2015-11-19 21:57:49"
"desta vez gostei muito , não demoro a entrega !!","2015-11-19 21:57:57"
"sem provlemas","2015-11-19 22:00:23"
"Demora na entrega. Entregou no endereço errado!!!!","2015-11-19 22:12:24"
"Recimento otima loja","2015-11-19 22:21:03"
"Sempre muito bem recebida, adoro!","2015-11-19 22:21:59"
"boa entrega no prazo","2015-11-19 22:23:30"
"O atendimento foi bom a forma de pagamento foi rápida, e realmente me parece que as máscaras de cílios são originais, mas acho que precisava melhorar em relação aos produtos vendidos precisa de descrição porque comprei enganada pensando que era a versão preta e não marrom das máscaras de cílios como veio pra mim.","2015-11-19 22:30:32"
"Prestativa ,honesta.","2015-11-19 22:52:19"
"entrega no prazo e tudo certinho.","2015-11-19 22:59:41"
"pessoal muito simpático e loja muito bem distribuida!","2015-11-19 23:00:36"
"Otimo muito bom entrega muito rapido tenis lindo ","2015-11-19 23:05:06"
"Curti muito comprar na symbol store, comprei pelo site e a numeração que uso, fico incomodando fui até uma loja física e super bem tratado na hora da troca, agradeço pela ótima atenção.","2015-11-19 23:17:12"
"Otima compra, entrega rápida. Recomendo.","2015-11-19 23:39:49"
"acho o prazo de entrega muito longo, mas o produto chegou direitinho.","2015-11-19 23:57:53"
"Loja nota 10,produto original.
Excelente compra.","2015-11-20 00:05:36"
"Excelente!!","2015-11-20 00:08:28"
"A loja oferece excelentes produtos com preços atraentes e entrega rápida.","2015-11-20 00:14:13"
"Primeira vez que compro na loja online. Já compro roupas da shoulder há anos, então já sabia o número certo. Recebi a roupa no prazo e em perfeitas condições.","2015-11-20 00:27:20"
"A compra com a loja foi rápida e prática. O envio foi eficiente e muito rápido, recomendo a todos.","2015-11-20 00:30:04"
"Super confiável ","2015-11-20 00:33:24"
" Essa foi a minha primeira compra na MARQUINHOS MOTOS e digo que foi uma grata surpresa.Me surpreendeu a facilidade do site,a organizacao, desde a compra no site ate a entrega.Alem de ter sido entregue no prazo.Na  verdade um dia antes.Eu estava sempre sendo atualizado pela loja sobre o processo de compra desde a aprovacao pelo cartao ate em que centro dos correios estava o produto.Poucas lojas tem esse respeito e essa preocupacao com os clientes.
Certamente essa nao sera a minha unica compra aqui.","2015-11-20 00:43:42"
"Eu adorei, a entrega foi mais rapido do que eu esperava,na hora da compra tambem muito bom,ja sou cliente agora rsrs","2015-11-20 00:40:45"
"Tempo de entrega como combinado  e facilidade de compra, so nao tiveram cuidado pq o produto chegou amassado. ","2015-11-20 00:45:43"
"Maravilhoso, loja de confiança e entrega antes do prazo","2015-11-20 00:48:21"
"Recomendo.","2015-11-20 00:50:02"
"Eu achei o atendimento muito bom, saiu tudo dentro do prazo de entrega.
eu recomendo!","2015-11-20 00:53:27"
"Otima mercadoria, pontualidade na entrega 

","2015-11-20 01:06:04"
"Estao de parabéns,  recomemdo e volto a comprar, a entrega foi rapida.
","2015-11-20 01:09:34"
"Produto chegou antes do prazo, bem embalado! ","2015-11-20 01:18:32"
"Eu amo comprar nessa loja!!!","2015-11-20 01:39:07"
"otimo. eu indico","2015-11-20 01:38:43"
"Achei que faltou cuidado com a embalagem do produto. A caixa chegou toda amassada aqui em casa. O tênis chegou inteiro, mas achei que deveriam cuidar mais da embalagem do produto... assim como eu, algumas pessoas gostam de guardar calçados na própria embalagem.","2015-11-20 01:49:59"
"Loja boa,  envio rápido,  atendimento nota 1000000","2015-11-20 01:51:52"
"Bom!
Encomenda chegou no tempo combinado e em boas condições!","2015-11-20 01:53:02"
"otimo","2015-11-20 01:57:08"
"otimo","2015-11-20 02:00:31"
"Vendedor atencioso e competente.
Não é a primeira compra e não será a última que realizo no site Marquinho Motos.","2015-11-20 02:07:56"
"Considero a Shoulder  do Iguatemi um local agradável ,confortável e muito bonito.Prima pelo excelente atendimento, as pessoas são agradáveis, profissionais e alegres. No meu ponto de vista só falta um cafezinho para tornar o ambiente mais acolhedor.","2015-11-20 02:11:52"
"muito bom.","2015-11-20 02:15:14"
"muito bom,,,,","2015-11-20 02:25:39"
"Não tenho do que reclamar, meu pedido chegou antes do prazo previsto. ","2015-11-20 02:29:53"
"EU ACHEI MUITO BOM","2015-11-20 02:37:36"
"Sou cliente antigo,todo o meu som foi comprado na Premier.
Otimos precos e a entrega super rapida!
Recomendo!!!","2015-11-20 02:46:11"
"Atendimento 10!! Sempre super rápidos na entrega!!","2015-11-20 02:56:45"
"Precisa mais promoções com frete grátis.","2015-11-20 03:02:58"
"Gosto mto! Virei cliente, entro no site todos os dias pra conferir as promoções! Rsrs","2015-11-20 03:20:24"
"Obr","2015-11-20 03:18:59"
"O processo de compra foi rápido e chegou no prazo. Somente o fato da loja enviar o produto sem nota fiscal que não me agradou muito.","2015-11-20 03:44:12"
"Não houve problemas.","2015-11-20 03:44:39"
"Bons preços, confiavel, excelente atendimento, com codigo de rastreio, postagem rapida, produtos separados e enviados rapidamente, chegaram bem embalados e com brindes. Adorei a loja, com certeza comprarei de novo!!! Recomendo a todos!!","2015-11-20 04:00:40"
"atendimento perfeito, entrega rápida, preço muito bom.","2015-11-20 04:23:37"
"Amei! Produto cumpre com o que promete, e cheiroso e define os meus cachos que estão saindo da progressiva ! Parabéns !!","2015-11-20 05:35:47"
"O melhor foi que a entrega foi realizada em 7 dias, estava prevista para 13 dias. ","2015-11-20 06:01:07"
"Produtos entregues bem embalados e no prazo. Preço satisfatório, informações do andamento da entrega bem claros. Ótimo site para compras...só precisa ter mais variedade de produtos. Parabéns ShopCama!","2015-11-20 07:09:57"
"Foi minha primeira compra, e fiquei muito satisfeito com a rapidez.

Parabéns!!!","2015-11-20 08:01:56"
"Gostei","2015-11-20 08:05:02"
"MUITO BOA","2015-11-20 08:21:07"
"Boa empresa, de confiança","2015-11-20 09:15:34"
"Já sou cliente há mais tempo, sempre fui muito bem atendido, recomendo a loja","2015-11-20 09:17:06"
"Acho que a época devia oferecer amostras de outros perfume importados, assim teriamos oportunidade de conhecer outros perfumers alem do que adquirimos.","2015-11-20 09:26:44"
"Ótimo atendimento, e entrega rápida.","2015-11-20 09:31:43"
"Ótimo :)","2015-11-20 09:32:41"
"muito demorado","2015-11-20 09:41:08"
"Processamento ágil, conforme prometido.","2015-11-20 09:46:54"
"eu acho muito bom ,bom atendimento ,entrega rapida,de todas as minhas compras ate agora tudo ok.","2015-11-20 10:05:11"
"Compra rápida, sem burocracia e produto chega em casa em poucos dias e com segurança.","2015-11-20 10:05:39"
"Enviaram no mesmo dia via boleto bancário, mesmo sem ainda ter confirmado o pagamento. Chegou na mesma semana, produto sem danos e com um preço abaixo comparado à outras lojas. Recomendo.","2015-11-20 10:10:16"
"A compra foi ótima. Tudo chegou perfeito e dentro do prazo informado.","2015-11-20 10:14:53"
"Conheço muitos sites , e parei nesse aqui, onde encontrei melhores preços e ótimas marcas!! DotCam é top!!
","2015-11-20 10:46:48"
"Fui muito bem atendido.","2015-11-20 10:37:42"
"ótima loja eu recomendo","2015-11-20 10:37:40"
"Site confiável, várias formas de pagamento, frete grátis... excelente!","2015-11-20 10:40:20"
"muito bom","2015-11-20 11:09:19"
"Entrega rápida, muito bom o atendimento por telefone, fácil e rápido de comprar pela internet.","2015-11-20 11:23:46"
"Excelente","2015-11-20 11:34:08"
"Excelente, cumpre com o que propõe.","2015-11-20 11:41:00"
"Loja com preços imperdíveis e muito prestativos. Com certeza irei comprar mais vezes.","2015-11-20 11:44:32"
"Site fácil, ótima condição de pagamento, entrega rápida. ","2015-11-20 11:44:44"
"Recebi o capacete com defeito, liguei lá recebi um bom suporte e devolvi o capacete, sem custo algum mandaram outro em perfeitas condições ","2015-11-20 12:21:19"
"Bòm atendimento,, Parabens....","2015-11-20 11:47:52"
"Nota máxima","2015-11-20 11:48:03"
"Mudaram um pouco o modo de pagamento, ficou meio confuso, mais no fim tudo certo.","2015-11-20 11:48:12"
